FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
vlc\src\media_source\media_tree.c,342,"void vlc_media_tree_Preparse(vlc_media_tree_t * tree, libvlc_int_t * libvlc, input_item_t * media, void * id)",2.9117646,1.4117647,1.5,0.0,17,12,19,2,3,2,0,1,false
vlc\modules\video_chroma\copy.c,67,void CopyCleanCache(copy_cache_t * cache),2.9,1.4,1.5,0.0,10,7,11,2,3,2,0,1,false
vlc\modules\demux\mpeg\ts_si.c,81,"static char * EITConvertToUTF8(demux_t * p_demux, const unsigned char * psz_instring, size_t i_length, bool b_broken)",2.8888888,1.3888888,1.5,0.0,36,25,29,2,3,2,0,1,false
vlc\bin\vlc.c,93,static void vlc_kill(void * data),2.8333335,1.3333334,1.5,0.0,9,6,10,2,3,2,0,3,false
vlc\compat\fsync.c,29,int fsync(int fd),2.8333335,1.3333334,1.5,0.0,9,6,11,2,3,2,0,1,false
vlc\modules\video_chroma\copy.c,54,"int CopyInitCache(copy_cache_t * cache, unsigned width)",2.8333335,1.3333334,1.5,0.0,12,8,12,2,3,2,0,1,false
vlc\src\win32\filesystem.c,307,int vlc_pipe(int fds[2]),2.8333335,1.3333334,1.5,0.0,9,6,10,2,3,2,0,1,false
vlc\modules\video_output\opengl\interop_cvpx.c,145,static void Close(struct vlc_gl_interop * interop),2.7941177,1.2941177,1.5,0.0,17,11,16,2,3,2,0,1,false
vlc\modules\misc\gnutls.c,58,"static int gnutls_Error(vlc_tls_gnutls_t * priv, int val)",2.7931035,1.7931035,1.0,0.0,29,13,13,4,4,2,0,1,false
vlc\lib\media_player.c,1197,"void libvlc_media_player_set_android_context(libvlc_media_player_t * p_mi, void * p_awindow_handler)",2.7857141,1.2857143,1.5,0.0,14,9,17,2,3,2,0,1,false
vlc\src\media_source\media_source.c,207,"static void * CreateObject(vlc_object_t * parent, size_t length, const char * typename)",2.7727273,1.2727273,1.5,0.0,11,7,11,2,3,2,0,1,false
vlc\modules\text_renderer\freetype\text_layout.c,405,static void FreeParagraph(paragraph_t * p_paragraph),2.7681158,1.4347826,1.0,0.33333334,23,11,14,3,3,3,1,0,false
vlc\src\test\url.c,177,int main(void),2.7615023,1.3615024,1.4,0.0,213,58,84,5,7,2,0,7,false
vlc\modules\codec\a52.c,113,"static void Duplicate(sample_t * restrict p_out, const sample_t * restrict p_in)",2.75,1.25,1.5,0.0,16,10,16,2,3,2,0,1,false
vlc\modules\demux\avformat\demux.c,99,static vlc_fourcc_t CodecTagToFourcc(uint32_t codec_tag),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
vlc\modules\access\bluray.c,654,static void attachThumbnail(demux_t * p_demux),2.7391305,0.73913044,2.0,0.0,23,17,34,1,2,2,0,0,false
vlc\src\win32\thread.c,806,"BOOL WINAPI DllMain(HANDLE hinstDll, DWORD fdwReason, LPVOID lpvReserved)",2.7391305,0.73913044,2.0,0.0,46,17,34,2,4,2,0,0,false
vlc\modules\stream_out\rtsp.c,402,static int dup_socket(int oldfd),2.7307692,1.2307693,1.5,0.0,13,8,15,2,3,2,0,3,false
vlc\lib\media_player.c,1125,void * libvlc_media_player_get_nsobject(libvlc_media_player_t * p_mi),2.7,1.2,1.5,0.0,10,6,11,2,3,2,0,1,false
vlc\src\media_source\media_tree.c,361,"void vlc_media_tree_PreparseCancel(libvlc_int_t * libvlc, void * id)",2.7,1.2,1.5,0.0,10,6,10,2,3,2,0,1,false
vlc\src\video_output\display.c,495,static bool vout_display_CheckReset(vout_display_t * vd),2.7,1.2,1.5,0.0,10,6,10,2,3,2,0,1,false
vlc\modules\video_output\win32\d3d11_swapchain.c,322,"static bool UpdateSwapchain(struct d3d11_local_swapchain * display, const libvlc_video_render_cfg_t * cfg)",2.69967,1.3663367,1.3333334,0.0,101,46,58,3,4,2,0,2,false
vlc\modules\codec\kate.c,331,"static int OpenCommon(vlc_object_t * p_this, bool b_packetizer)",2.689498,1.3561645,1.3333334,0.0,73,33,37,3,4,3,0,1,false
vlc\modules\access\screen\screen.c,355,"void RenderCursor(demux_t * p_demux, int i_x, int i_y, uint8_t * p_dst)",2.672727,1.2727273,1.4,0.0,55,14,22,5,7,3,0,2,false
vlc\src\modules\modules.c,82,"const char * module_gettext(const module_t * m, const char * str)",2.6666665,1.1666666,1.5,0.0,12,7,12,2,3,2,0,1,false
vlc\modules\video_output\wayland\xdg-shell.c,244,"static int Enable(vout_window_t * wnd, const vout_window_cfg_t * restrict cfg)",2.637681,1.3043478,1.3333334,0.0,23,10,15,3,4,2,0,1,false
vlc\modules\text_renderer\freetype\fonts\fontconfig.c,51,int FontConfig_Prepare(filter_t * p_filter),2.6176472,1.117647,1.5,0.0,34,19,35,2,3,2,0,3,false
vlc\modules\demux\aiff.c,102,static int Open(vlc_object_t * p_this),2.6123595,0.11235955,2.5,0.0,89,5,15,2,5,3,0,1,false
vlc\modules\keystore\file.c,135,static int truncate0(int i_fd),2.6111112,1.1111112,1.5,0.0,9,5,9,2,3,2,0,3,false
vlc\src\media_source\media_source.c,219,static void ReleaseObject(void * obj),2.6111112,1.1111112,1.5,0.0,9,5,9,2,3,2,0,1,false
vlc\bin\cachegen.c,46,"int main(int argc, char * argv[])",2.590909,1.0909091,1.5,0.0,44,24,28,2,3,2,0,1,false
vlc\src\posix\filesystem.c,102,int vlc_close(int fd),2.5769231,1.0769231,1.5,0.0,13,7,13,2,3,2,0,1,false
vlc\modules\codec\flac.c,424,static int OpenDecoder(vlc_object_t * p_this),2.5714285,1.0714285,1.5,0.0,56,30,43,2,3,2,0,1,false
vlc\modules\demux\avformat\mux.c,188,"static int AddStream(sout_mux_t * p_mux, sout_input_t * p_input)",2.5694444,0.06944445,2.5,0.0,144,5,15,2,5,3,0,1,false
vlc\src\posix\filesystem.c,203,"ssize_t vlc_writev(int fd, const struct iovec * iov, int count)",2.5666666,1.0666667,1.5,0.0,30,16,29,2,3,2,0,1,false
vlc\modules\services_discovery\sap.c,1106,"static int ParseSDPConnection(const char * str, struct sockaddr_storage * addr, socklen_t * addrlen, unsigned * number)",2.5641024,1.2307693,1.0,0.33333334,39,16,19,3,3,2,1,0,false
vlc\modules\codec\omxil\utils.c,193,"void ArchitectureSpecificCopyHooksDestroy(int i_color_format, ArchitectureSpecificCopyData * p_architecture_specific)",2.5588236,1.0588236,1.5,0.0,17,9,13,2,3,2,0,1,false
vlc\src\win32\thread.c,681,static BOOL SelectClockSource(vlc_object_t * obj),2.5586853,1.225352,1.3333334,0.0,71,29,33,3,4,2,0,2,false
vlc\bin\winvlc.c,121,"int WINAPI WinMain(HINSTANCE hInstance, HINSTANCE hPrevInstance, LPSTR lpCmdLine, int nCmdShow)",2.5550964,1.3884298,1.1666666,0.0,121,28,32,6,7,5,0,3,false
vlc\modules\text_renderer\freetype\freetype.c,985,static void FillDefaultStyles(filter_t * p_filter),2.525641,1.0256411,1.5,0.0,39,10,18,4,6,2,0,2,false
vlc\modules\misc\securetransport.c,637,static void st_SessionClose(vlc_tls_t * session),2.5,1.0,1.5,0.0,14,7,13,2,3,2,0,1,false
vlc\src\network\stream.c,340,static ssize_t vlc_tls_Connect(vlc_tls_t * tls),2.5,1.0,1.5,0.0,14,7,12,2,3,2,0,3,false
vlc\src\win32\plugin.c,53,"void * vlc_dlopen(const char * psz_file, bool lazy)",2.5,1.0,1.5,0.0,20,10,14,2,3,2,0,3,false
vlc\src\win32\thread.c,772,void vlc_threads_setup(libvlc_int_t * vlc),2.5,1.0,1.0,0.5,26,13,16,2,2,2,1,2,false
vlc\src\input\es_out_timeshift.c,315,"es_out_t * input_EsOutTimeshiftNew(input_thread_t * p_input, es_out_t * p_next_out, float rate)",2.4729729,0.47297296,2.0,0.0,74,35,70,1,2,2,0,1,false
vlc\modules\stream_filter\decomp.c,249,"static int Open(stream_t * stream, const char * path)",2.4620254,0.96202534,1.5,0.0,79,38,56,2,3,2,0,1,false
vlc\modules\demux\mp4\libmp4.c,4733,"static int MP4_ReadBox_uuid(stream_t * p_stream, MP4_Box_t * p_box)",2.4565217,0.95652175,1.5,0.0,23,11,15,2,3,2,0,1,false
vlc\modules\access\file.c,135,int FileOpen(vlc_object_t * p_this),2.45,1.25,1.2,0.0,92,23,28,5,6,5,0,1,false
vlc\modules\video_chroma\d3d11_fmt.c,370,"static HRESULT CreateDevice(vlc_object_t * obj, d3d11_handle_t * hd3d, IDXGIAdapter * adapter, bool hw_decoding, d3d11_device_t * out)",2.4454021,1.1954023,1.0,0.25,87,26,29,4,4,3,1,3,false
vlc\modules\video_output\opengl\egl.c,178,static void Close(vlc_gl_t * gl),2.44,1.4399999,1.0,0.0,25,12,12,3,3,3,0,0,false
vlc\modules\codec\vorbis.c,510,"static void Interleave(INTERLEAVE_TYPE * p_out, const INTERLEAVE_TYPE * * pp_in, int i_nb_channels, int i_samples, uint8_t * pi_chan_table)",2.4333334,0.93333334,1.5,0.0,15,7,11,2,3,2,0,1,false
vlc\modules\codec\svg.c,266,static void CloseDecoder(vlc_object_t * p_this),2.4285715,0.42857143,2.0,0.0,7,3,6,1,2,2,0,0,false
vlc\modules\access\sdp.c,74,"static int Seek(stream_t * access, uint64_t position)",2.4,0.4,2.0,0.0,10,4,8,1,2,2,0,0,false
vlc\modules\access\dtv\linux.c,913,"int dvb_set_dvbs2(dvb_device_t * d, uint64_t freq_Hz, const char * modstr, uint32_t srate, uint32_t fec, int pilot, int rolloff, uint8_t sid)",2.378049,0.8780488,1.5,0.0,41,18,31,2,3,2,0,1,false
vlc\modules\video_chroma\copy.c,648,"void CopyPacked(picture_t * dst, const uint8_t * src, const size_t src_pitch, unsigned height, const copy_cache_t * cache)",2.375,0.875,1.5,0.0,16,7,11,2,3,2,0,1,false
vlc\modules\video_filter\gradfun.c,113,static int Open(vlc_object_t * object),2.3560605,1.0227273,1.3333334,0.0,44,15,20,3,4,4,0,0,false
vlc\modules\codec\libmpeg2.c,643,static void Reset(decoder_t * p_dec),2.3333333,0.33333334,2.0,0.0,9,3,6,1,2,2,0,0,false
vlc\src\input\subtitles.c,118,"static int slave_strcmp(const void * a, const void * b)",2.3333333,0.8333333,1.5,0.0,12,5,9,2,3,2,0,1,false
vlc\modules\codec\a52.c,90,"static void Interleave(sample_t * restrict p_out, const sample_t * restrict p_in, unsigned i_nb_channels, uint8_t * restrict pi_chan_table)",2.3235295,0.8235294,1.5,0.0,17,7,11,2,3,2,0,1,false
vlc\modules\demux\mp4\libmp4.c,2489,"static int MP4_ReadBox_sample_soun(stream_t * p_stream, MP4_Box_t * p_box)",2.3235295,1.3235295,1.0,0.0,136,36,36,5,5,1,0,0,false
vlc\modules\codec\videotoolbox.c,1258,"static void StopVideoToolbox(decoder_t * p_dec, bool closing)",2.3125,0.8125,1.5,0.0,32,13,17,2,3,2,0,1,false
vlc\modules\control\rc.c,1901,static void Deactivate(vlc_object_t * p_this),2.3043478,0.3043478,2.0,0.0,23,7,14,1,2,2,0,1,false
vlc\modules\demux\mpeg\ts_pid.c,49,"void ts_pid_list_Release(demux_t * p_demux, ts_pid_list_t * p_list)",2.3,0.8,1.5,0.0,15,6,10,2,3,2,0,3,false
vlc\modules\text_renderer\svg.c,202,static void Destroy(vlc_object_t * p_this),2.3,0.3,2.0,0.0,10,3,6,1,2,2,0,0,false
vlc\modules\codec\flac.c,798,static int OpenEncoder(vlc_object_t * p_this),2.2857141,0.78571427,1.5,0.0,56,22,31,2,3,2,0,1,false
vlc\src\text\url.c,143,"char * vlc_path2uri(const char * path, const char * scheme)",2.2764707,0.7764706,1.5,0.0,85,33,59,2,3,2,0,0,false
vlc\modules\codec\araw.c,517,"static void S32IDecode(void * outp, const uint8_t * in, unsigned samples)",2.2692308,0.7692308,1.5,0.0,13,5,9,2,3,2,0,1,false
vlc\modules\access\linsys\linsys_hdsdi.c,666,static int InitCapture(demux_t * p_demux),2.2616823,1.2616823,1.0,0.0,214,54,54,5,5,2,0,0,false
vlc\modules\audio_filter\compressor.c,465,"static float Db2Lin(float f_db, filter_sys_t * p_sys)",2.25,0.75,1.5,0.0,24,9,14,2,3,2,0,1,false
vlc\modules\audio_filter\compressor.c,492,"static float Lin2Db(float f_lin, filter_sys_t * p_sys)",2.25,0.75,1.5,0.0,24,9,14,2,3,2,0,1,false
vlc\modules\spu\dynamicoverlay\dynamicoverlay_commands.c,92,"static int parse_digit(char * * psz_command, int32_t * value)",2.25,0.25,2.0,0.0,16,4,8,1,2,2,0,0,false
vlc\modules\video_chroma\copy.c,666,"void Copy420_SP_to_SP(picture_t * dst, const uint8_t * src[static 2], const size_t src_pitch[static 2], unsigned height, const copy_cache_t * cache)",2.25,0.75,1.5,0.0,16,6,10,2,3,2,0,1,false
vlc\src\clock\input_clock.c,539,vlc_tick_t input_clock_GetJitter(input_clock_t * cl),2.25,0.25,2.0,0.0,12,3,6,1,2,2,0,1,false
vlc\modules\codec\fluidsynth.c,101,static int Open(vlc_object_t * p_this),2.2394366,0.23943663,2.0,0.0,71,17,34,1,2,2,0,1,false
vlc\modules\video_output\kms.c,118,"static deviceRval CreateFB(vout_display_t * vd, const int buf)",2.2317073,0.73170733,1.5,0.0,82,15,27,4,6,3,0,0,false
vlc\modules\codec\libmpeg2.c,620,static void CloseDecoder(vlc_object_t * p_this),2.2307692,0.23076923,2.0,0.0,13,3,6,1,2,2,0,0,false
vlc\modules\codec\flac.c,558,"static void decoder_state_error(decoder_t * p_dec, FLAC__StreamDecoderState state)",2.2295082,1.2295082,1.0,0.0,61,25,25,3,3,1,0,2,false
vlc\modules\access\dtv\linux.c,1099,"int dvb_set_isdbs(dvb_device_t * d, uint64_t freq_Hz, uint16_t ts_id)",2.2142859,0.71428573,1.5,0.0,14,5,9,2,3,2,0,1,false
vlc\modules\text_renderer\svg.c,178,static int Create(vlc_object_t * p_this),2.2142856,0.21428572,2.0,0.0,14,3,6,1,2,2,0,0,false
vlc\modules\video_output\xcb\render.c,425,"static vlc_fourcc_t ParseFormat(const xcb_setup_t * setup, const xcb_render_pictforminfo_t * pfi)",2.2118645,0.7118644,1.5,0.0,59,21,33,2,3,2,0,1,false
vlc\modules\access\dtv\linux.c,1078,"int dvb_set_isdbc(dvb_device_t * d, uint32_t freq, const char * modstr, uint32_t srate, uint32_t fec)",2.2058823,0.7058824,1.5,0.0,17,6,11,2,3,2,0,1,false
vlc\modules\video_chroma\copy.c,743,"void Copy420_SP_to_P(picture_t * dst, const uint8_t * src[static 2], const size_t src_pitch[static 2], unsigned height, const copy_cache_t * cache)",2.2058823,0.7058824,1.5,0.0,17,6,10,2,3,2,0,1,false
vlc\compat\timespec_get.c,56,"int timespec_get(struct timespec * ts, int base) #2",2.2,1.2,1.0,0.0,25,15,15,2,2,1,0,0,false
vlc\modules\control\rc.c,1491,"static bool ReadCommand(intf_thread_t * p_intf, char * p_buffer, int * pi_size)",2.2,0.2,2.0,0.0,45,9,18,1,2,2,0,1,false
vlc\modules\video_chroma\swscale.c,290,"static int GetParameters(ScalerConfiguration * p_cfg, const video_format_t * p_fmti, const video_format_t * p_fmto, int i_sws_flags_default)",2.1960785,0.19607843,2.0,0.0,51,10,20,1,2,2,0,2,false
vlc\modules\demux\asf\asf.c,705,"static void ASF_fillup_es_priorities_ex(demux_sys_t * p_sys, void * p_hdr, asf_es_priorities_t * p_prios)",2.1904762,0.1904762,2.0,0.0,21,4,8,1,2,2,0,0,false
vlc\modules\demux\asf\asf.c,732,"static void ASF_fillup_es_bitrate_priorities_ex(demux_sys_t * p_sys, void * p_hdr, asf_es_priorities_t * p_prios)",2.1904762,0.1904762,2.0,0.0,21,4,8,1,2,2,0,0,false
vlc\modules\demux\nsv.c,473,static int ReadNSVf(demux_t * p_demux),2.1904762,0.1904762,2.0,0.0,21,4,8,1,2,2,0,0,false
vlc\modules\codec\audiotoolbox_midi.c,110,"static OSStatus CreateAUGraph(AUGraph * outGraph, AudioUnit * outSynth, AudioUnit * outOut)",2.1875,0.6875,1.5,0.0,32,11,18,2,3,2,0,1,false
vlc\modules\codec\avcodec\video.c,1640,"static enum PixelFormat ffmpeg_GetFormat(AVCodecContext * p_context, const enum PixelFormat * pi_fmt)",2.1875,0.1875,2.0,0.0,128,12,28,2,4,4,0,0,false
vlc\modules\access\rdp.c,496,static void Close(vlc_object_t * p_this),2.1764705,0.1764706,2.0,0.0,17,3,6,1,2,2,0,0,false
vlc\modules\logger\console.c,134,"static const struct vlc_logger_operations * Open(vlc_object_t * obj, void * * restrict sysp)",2.1666667,0.16666667,2.0,0.0,24,4,8,1,2,2,0,1,false
vlc\modules\video_chroma\copy.c,762,"void Copy420_16_SP_to_P(picture_t * dst, const uint8_t * src[static 2], const size_t src_pitch[static 2], unsigned height, int bitshift, const copy_cache_t * cache)",2.1666667,0.6666667,1.5,0.0,18,6,10,2,3,2,0,1,false
vlc\modules\video_chroma\copy.c,884,"void Copy420_P_to_P(picture_t * dst, const uint8_t * src[static 3], const size_t src_pitch[static 3], unsigned height, const copy_cache_t * cache)",2.1666667,0.6666667,1.5,0.0,18,6,10,2,3,2,0,1,false
vlc\modules\video_output\xcb\window.c,478,"static inline void set_hostname_prop(xcb_connection_t * conn, xcb_window_t window)",2.1666667,0.6666667,1.5,0.0,21,7,11,2,3,2,0,3,false
vlc\modules\codec\svg.c,89,static int OpenDecoder(vlc_object_t * p_this),2.1578946,0.15789473,2.0,0.0,19,3,6,1,2,2,0,0,false
vlc\src\misc\interrupt.c,304,"static int vlc_poll_i11e_inner(struct pollfd * restrict fds, unsigned nfds, int timeout, vlc_interrupt_t * ctx, struct pollfd * restrict ufd)",2.1538463,0.15384616,2.0,0.0,52,8,16,1,2,2,0,0,false
vlc\src\video_output\video_output.c,1997,"static int EnableWindowLocked(vout_thread_t * vout, const video_format_t * original)",2.1538463,0.15384616,2.0,0.0,26,4,8,1,2,2,0,0,false
vlc\modules\codec\omxil\utils.c,211,"void CopyOmxPicture(int i_color_format, picture_t * p_pic, int i_slice_height, int i_src_stride, uint8_t * p_src, int i_chroma_div, ArchitectureSpecificCopyData * p_architecture_specific)",2.152174,0.65217394,1.5,0.0,46,15,19,2,3,2,0,1,false
vlc\src\misc\block.c,364,"block_t * block_File(int fd, bool write)",2.1515152,0.8181819,1.3333334,0.0,55,15,19,3,4,3,0,2,false
vlc\src\libvlc.c,112,"int libvlc_InternalInit(libvlc_int_t * p_libvlc, int i_argc, const char * ppsz_argv[])",2.1341991,0.46753246,1.6666666,0.0,154,24,30,3,5,5,0,0,false
vlc\modules\video_output\opengl\sub_renderer.c,114,"struct vlc_gl_sub_renderer * vlc_gl_sub_renderer_New(vlc_gl_t * gl, const struct vlc_gl_api * api)",2.1285715,0.62857145,1.5,0.0,70,11,19,4,6,2,0,2,false
vlc\modules\codec\lpcm.c,1169,"static void AobExtract(block_t * p_aout_buffer, block_t * p_block, unsigned i_aoutbits, aob_group_t p_group[2])",2.125926,0.9259259,1.2,0.0,81,15,20,5,6,2,0,1,false
vlc\modules\access\dtv\linux.c,725,"int dvb_set_dvbc(dvb_device_t * d, uint32_t freq, const char * modstr, uint32_t srate, uint32_t fec)",2.125,0.625,1.5,0.0,16,5,9,2,3,2,0,1,false
vlc\modules\codec\crystalhd.c,138,static int OpenDecoder(vlc_object_t * p_this),2.125,1.125,1.0,0.0,176,66,66,3,3,2,0,0,false
vlc\modules\video_output\win32\common.c,61,"int CommonWindowInit(vlc_object_t * obj, display_win32_area_t * area, vout_display_sys_win32_t * sys, bool projection_gestures)",2.1153846,0.115384616,2.0,0.0,26,3,6,1,2,2,0,1,false
vlc\src\config\file.c,349,int config_SaveConfigFile(vlc_object_t * p_this),2.1007195,0.10071942,2.0,0.0,139,7,14,2,4,2,0,2,false
vlc\modules\lua\libs\net.c,130,"static void vlclua_fd_unmap(lua_State * L, unsigned idx)",2.1,0.6,1.5,0.0,20,6,10,2,3,2,0,3,false
vlc\modules\video_output\vulkan\display.c,522,static void UpdateParams(vout_display_t * vd),2.098485,0.8484849,1.25,0.0,99,21,25,4,5,2,0,1,false
vlc\modules\codec\araw.c,546,"static void F32IDecode(void * outp, const uint8_t * in, unsigned samples)",2.0882354,0.5882353,1.5,0.0,17,5,9,2,3,2,0,1,false
vlc\modules\codec\araw.c,580,"static void F64IDecode(void * outp, const uint8_t * in, unsigned samples)",2.0882354,0.5882353,1.5,0.0,17,5,9,2,3,2,0,1,false
vlc\modules\codec\faad.c,625,"static void DoReordering(uint32_t * p_out, uint32_t * p_in, int i_samples, int i_nb_channels, uint8_t * pi_chan_positions)",2.0882354,0.5882353,1.5,0.0,17,5,9,2,3,2,0,1,false
vlc\modules\video_output\fb.c,167,"static int Open(vout_display_t * vd, const vout_display_cfg_t * cfg, video_format_t * fmtp, vlc_video_context * context)",2.0810812,0.08108108,2.0,0.0,111,9,18,1,2,2,0,1,false
vlc\modules\demux\asf\libasf.c,555,"static int ASF_ReadObject_stream_properties(stream_t * s, asf_object_t * p_obj)",2.0753424,0.5753425,1.5,0.0,73,21,28,2,3,3,0,0,false
vlc\modules\control\rc.c,1548,static void * Run(void * data),2.0714285,0.071428575,2.0,0.0,112,8,16,1,2,2,0,1,false
vlc\modules\demux\ty.c,1615,static int parse_master(demux_t * p_demux),2.0689654,0.06896552,2.0,0.0,58,4,8,1,2,2,0,0,false
vlc\src\stream_output\stream_output.c,620,"static int mrl_Parse(mrl_t * p_mrl, const char * psz_mrl)",2.0631578,0.06315789,2.0,0.0,95,6,12,1,2,2,0,0,false
vlc\src\interface\interface.c,131,"int intf_Create(libvlc_int_t * libvlc, const char * chain)",2.06,0.06,2.0,0.0,50,3,6,1,2,2,0,1,false
vlc\modules\codec\videotoolbox.c,978,static CMVideoCodecType CodecPrecheck(decoder_t * p_dec),2.0588236,1.0588236,1.0,0.0,68,36,36,2,2,2,0,2,false
vlc\test\libvlc\media.c,278,static void test_media_subitems(libvlc_instance_t * vlc),2.0581396,0.55813956,1.5,0.0,43,12,16,2,3,2,0,1,false
vlc\modules\video_filter\gaussianblur.c,104,static void gaussianblur_InitDistribution(filter_sys_t * p_sys),2.0555556,0.5555556,1.5,0.0,18,5,9,2,3,2,0,1,false
vlc\modules\video_filter\scene.c,274,"static void SavePicture(filter_t * p_filter, picture_t * p_pic)",2.0555556,0.055555556,2.0,0.0,54,3,6,1,2,2,0,0,false
vlc\test\src\input\demux-run.c,223,static es_out_t * test_es_out_create(vlc_object_t * parent),2.0555556,0.5555556,1.5,0.0,18,5,9,2,3,2,0,1,false
vlc\modules\access\rdp.c,418,static int Open(vlc_object_t * p_this),2.0545454,0.054545455,2.0,0.0,55,3,6,1,2,2,0,0,false
vlc\modules\access\vcd\vcd.c,91,static int Open(vlc_object_t * p_this),2.043956,0.043956045,2.0,0.0,91,4,8,1,2,2,0,0,false
vlc\modules\lua\extension.c,790,"static lua_State * GetLuaState(extensions_manager_t * p_mgr, extension_t * p_ext)",2.0384614,0.03846154,2.0,0.0,78,3,6,1,2,2,0,1,false
vlc\modules\access\bluray.c,2920,"static void blurayHandleEvent(demux_t * p_demux, const BD_EVENT * e, bool b_delayed)",2.0380952,0.03809524,2.0,0.0,105,4,8,1,2,2,0,0,false
vlc\src\input\es_out.c,1045,static bool EsOutIsExtraBufferingAllowed(es_out_t * out),2.0263157,0.5263158,1.5,0.0,19,5,9,2,3,2,0,1,false
vlc\modules\demux\au.c,101,static int Open(vlc_object_t * p_this),2.02454,0.024539877,2.0,0.0,163,4,8,1,2,2,0,0,false
vlc\modules\lua\intf.c,186,"static int Start_LuaIntf(vlc_object_t * p_this, const char * name)",2.018405,0.018404908,2.0,0.0,163,3,6,1,2,2,0,1,false
vlc\modules\services_discovery\sap.c,452,static void * Run(void * data),2.0172415,0.51724136,1.5,0.0,116,30,49,2,3,2,0,3,false
vlc\src\playlist\playlist.c,33,vlc_playlist_t * vlc_playlist_New(vlc_object_t * parent),2.016129,0.516129,1.5,0.0,31,8,14,2,3,2,0,1,false
vlc\modules\misc\securetransport.c,667,"static vlc_tls_t * st_SessionOpenCommon(vlc_object_t * obj, vlc_tls_creds_sys_t * crd, vlc_tls_t * sock, bool b_server)",2.0106382,0.5106383,1.5,0.0,47,12,19,2,3,2,0,1,false
vlc\modules\access\linsys\linsys_hdsdi.c,910,static void CloseCapture(demux_t * p_demux),2.0,1.0,1.0,0.0,20,10,10,2,2,2,0,0,false
vlc\modules\codec\dmo\dmo.c,1436,"static block_t * EncodeBlock(encoder_t * p_enc, void * p_data)",2.0,1.0,1.0,0.0,126,21,21,6,6,1,0,0,false
vlc\test\src\input\common.c,46,libvlc_instance_t * libvlc_create(const struct vlc_run_args * args),2.0,0.5,1.0,0.5,24,6,9,2,2,2,1,1,false
vlc\modules\access\directory.c,118,"int DirRead(stream_t * access, input_item_node_t * node)",1.9908676,0.65753424,1.3333334,0.0,73,16,23,3,4,3,0,1,false
vlc\modules\access\dvdnav.c,451,static int DemuxOpen(vlc_object_t * p_this),1.9864864,0.4864865,1.5,0.0,37,9,14,2,3,2,0,1,false
vlc\modules\video_chroma\copy.c,819,"void Copy420_P_to_SP(picture_t * dst, const uint8_t * src[static 3], const size_t src_pitch[static 3], unsigned height, const copy_cache_t * cache)",1.98,0.48,1.5,0.0,25,6,10,2,3,2,0,1,false
vlc\modules\control\rc.c,94,"static void msg_print(intf_thread_t * p_intf, const char * psz_fmt, ...)",1.9761904,0.47619048,1.5,0.0,21,5,9,2,3,2,0,1,false
vlc\modules\text_renderer\freetype\fonts\darwin.c,58,"static void addNewFontToFamily(filter_t * p_filter, CTFontDescriptorRef iter, char * path, vlc_family_t * p_family)",1.9761904,0.47619048,1.5,0.0,21,5,9,2,3,2,0,3,false
vlc\modules\codec\qsv.c,371,static int Open(vlc_object_t * this),1.9732143,0.6875,1.2857143,0.0,224,22,30,7,9,2,0,2,false
vlc\src\network\udp.c,255,"static int net_SetMcastOut(vlc_object_t * p_this, int fd, int family, const char * iface)",1.9714286,0.9714286,1.0,0.0,35,17,17,2,2,2,0,0,false
vlc\modules\notify\notify.c,319,"static int Notify(vlc_object_t * p_this, const char * psz_temp, GdkPixbuf * pix, intf_thread_t * p_intf)",1.9705882,0.47058824,1.5,0.0,17,4,7,2,3,2,0,1,false
vlc\modules\codec\avcodec\d3d11va.c,401,"static int DxSetupOutput(vlc_va_t * va, const directx_va_mode_t * mode, const video_format_t * fmt)",1.9583334,0.625,1.3333334,0.0,96,20,30,3,4,3,0,4,false
vlc\src\win32\specific.c,74,"void system_Configure(libvlc_int_t * p_this, int i_argc, const char * const ppsz_argv[])",1.9552238,0.95522386,1.0,0.0,67,64,64,1,1,1,0,1,false
vlc\modules\demux\mp4\libmp4.c,2139,"static int MP4_ReadBox_sbgp(stream_t * p_stream, MP4_Box_t * p_box)",1.9444444,0.44444445,1.0,0.5,45,10,16,2,2,2,1,0,false
vlc\modules\video_chroma\swscale.c,586,"static void Convert(filter_t * p_filter, struct SwsContext * ctx, picture_t * p_dst, picture_t * p_src, int i_height, int i_plane_count, bool b_swap_uvi, bool b_swap_uvo)",1.9375,0.4375,1.5,0.0,32,7,12,2,3,2,0,1,false
vlc\modules\access\mms\buffer.c,109,"void var_buffer_addUTF16(stream_t * p_access, var_buffer_t * p_buf, const char * p_str)",1.9347826,0.4347826,1.5,0.0,23,5,9,2,3,2,0,1,false
vlc\src\linux\thread.c,63,"static int vlc_futex_wait(void * addr, unsigned flags, unsigned val, const struct timespec * to)",1.9333334,0.93333334,1.0,0.0,15,7,7,2,2,1,0,2,false
vlc\src\modules\entry.c,123,void vlc_plugin_destroy(vlc_plugin_t * plugin),1.9333334,0.93333334,1.0,0.0,15,7,7,2,2,1,0,0,false
