FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
curl\lib\strcase.c,101,static char raw_tolower(char in),3.3730159,1.8730159,1.5,0.0,63,59,116,2,3,2,0,3,false
curl\tests\server\util.c,323,static char raw_toupper(char in),3.3730159,1.8730159,1.5,0.0,63,59,116,2,3,2,0,3,false
curl\lib\system_win32.c,368,HMODULE Curl_load_library(LPCTSTR filename),3.35,1.85,1.5,0.0,40,37,42,2,3,2,0,3,false
curl\lib\vssh\libssh.c,224,"static void mystate(struct connectdata * conn, sshstate nowstate #if defined(DEBUGBUILD), int lineno #endif)",3.3461537,1.8461539,1.5,0.0,78,72,141,2,3,2,0,1,false
curl\lib\vtls\gtls.c,1787,"static CURLcode Curl_gtls_random(struct Curl_easy * data, unsigned char * entropy, size_t length)",3.3333335,1.3333334,2.0,0.0,15,10,21,2,4,3,0,1,false
curl\lib\warnless.c,264,int curlx_sltosi(long slnum),3.3333335,2.0,1.3333334,0.0,15,10,13,3,4,3,0,0,false
curl\lib\warnless.c,286,unsigned int curlx_sltoui(long slnum),3.3333335,2.0,1.3333334,0.0,15,10,13,3,4,3,0,0,false
curl\lib\warnless.c,366,int curlx_sztosi(ssize_t sznum),3.3333335,2.0,1.3333334,0.0,15,10,13,3,4,3,0,0,false
curl\lib\connect.c,243,"static CURLcode bindlocal(struct connectdata * conn, curl_socket_t sockfd, int af, unsigned int scope)",3.3084795,2.0584795,1.0,0.25,171,44,53,8,8,3,2,0,false
curl\lib\strerror.c,360,const char * curl_multi_strerror(CURLMcode error),3.3,1.8,1.5,0.0,40,36,43,2,3,2,0,3,false
curl\lib\vtls\gtls.c,1803,"static CURLcode Curl_gtls_md5sum(unsigned char * tmp, size_t tmplen, unsigned char * md5sum, size_t md5len)",3.2631578,1.2631578,2.0,0.0,19,12,27,2,4,3,0,1,false
curl\lib\vtls\gtls.c,1823,"static CURLcode Curl_gtls_sha256sum(const unsigned char * tmp, size_t tmplen, unsigned char * sha256sum, size_t sha256len)",3.2631578,1.2631578,2.0,0.0,19,12,27,2,4,3,0,1,false
curl\lib\vtls\sectransp.c,1246,"static CURLcode sectransp_version_from_curl(SSLProtocol * darwinver, long ssl_version)",3.25,0.25,3.0,0.0,24,6,18,1,3,3,0,0,false
curl\lib\vtls\wolfssl.c,741,"static size_t Curl_wolfssl_version(char * buffer, size_t size)",3.25,1.25,2.0,0.0,8,5,12,2,4,3,0,1,false
curl\src\tool_panykey.c,38,void tool_pressanykey(void),3.25,1.25,2.0,0.0,8,5,12,2,4,3,0,1,false
curl\lib\if2ip.c,64,unsigned int Curl_ipv6_scope(const struct sockaddr * sa),3.2241378,1.7241379,1.5,0.0,29,25,49,2,3,2,0,3,false
curl\lib\strerror.c,414,const char * curl_share_strerror(CURLSHcode error),3.2142859,1.7142857,1.5,0.0,28,24,31,2,3,2,0,3,false
curl\tests\libtest\lib554.c,41,"static size_t read_callback(void * ptr, size_t size, size_t nmemb, void * userp)",3.2142859,1.7142857,1.5,0.0,21,18,31,2,3,2,0,1,false
curl\lib\parsedate.c,333,"static int parsedate(const char * date, time_t * output) #1",3.2131782,1.0465117,1.6666666,0.5,172,30,69,6,10,5,3,3,false
curl\lib\http_proxy.c,50,"static CURLcode https_proxy_connect(struct connectdata * conn, int sockindex)",3.1842105,1.6842105,1.5,0.0,19,16,22,2,3,2,0,1,false
curl\lib\curl_addrinfo.c,392,"Curl_addrinfo * Curl_ip2addr(int af, const void * inaddr, const char * hostname, int port)",3.1609194,0.8275862,2.3333333,0.0,58,16,34,3,7,3,0,0,false
curl\lib\vtls\openssl.c,1706,"static CURLcode verifystatus(struct connectdata * conn, struct ssl_connect_data * connssl)",3.15625,0.15625,3.0,0.0,96,15,45,1,3,2,0,0,false
curl\lib\non-ascii.c,314,void Curl_convert_close(struct Curl_easy * data),3.125,1.625,1.5,0.0,16,13,17,2,3,2,0,1,false
curl\lib\file.c,134,"static CURLcode file_connect(struct connectdata * conn, bool * done)",3.121795,1.7884616,1.3333334,0.0,52,31,40,3,4,2,0,1,false
curl\lib\asyn-ares.c,763,"CURLcode Curl_set_dns_local_ip4(struct Curl_easy * data, const char * local_ip4)",3.1190476,1.6190476,1.5,0.0,21,17,23,2,3,2,0,1,false
curl\src\tool_cb_wrt.c,79,"size_t tool_write_cb(char * buffer, size_t sz, size_t nmemb, void * userdata)",3.1130435,2.1130435,1.0,0.0,115,81,81,3,3,2,0,0,false
curl\lib\rename.c,38,"int Curl_rename(const char * oldpath, const char * newpath)",3.1,1.6,1.5,0.0,20,16,21,2,3,2,0,1,false
curl\lib\asyn-thread.c,643,"int Curl_resolver_getsock(struct connectdata * conn, curl_socket_t * socks)",3.0878377,1.8378378,1.25,0.0,37,17,21,4,5,2,0,1,false
curl\lib\connect.c,817,"CURLcode Curl_is_connected(struct connectdata * conn, int sockindex, bool * connected)",3.0843253,1.7986112,1.2857143,0.0,144,37,46,7,9,7,0,2,false
curl\lib\http2.c,2293,"CURLcode Curl_http2_stream_pause(struct Curl_easy * data, bool pause)",3.0789475,1.5789474,1.0,0.5,38,30,39,2,2,2,1,0,true
curl\lib\vtls\openssl.c,1228,static CURLcode Curl_ossl_set_engine_default(struct Curl_easy * data),3.0789475,1.5789474,1.5,0.0,19,15,19,2,3,2,0,1,false
curl\packages\OS400\ccsidcurl.c,402,"curl_version_info_data * curl_version_info_ccsid(CURLversion stamp, unsigned int ccsid)",3.041096,0.04109589,3.0,0.0,73,3,9,1,3,3,0,1,false
curl\lib\connect.c,746,"static CURLcode connect_SOCKS(struct connectdata * conn, int sockindex, bool * done)",3.012195,1.5121951,1.5,0.0,41,31,35,2,3,2,0,3,false
curl\lib\strtoofft.c,176,"static int get_char(char c, int base)",3.0,1.5,1.5,0.0,28,21,32,2,3,2,0,3,false
curl\lib\vtls\openssl.c,1947,"static void ssl_tls_trace(int direction, int ssl_ver, int content_type, const void * buf, size_t len, SSL * ssl, void * userp)",3.0,2.0,1.0,0.0,84,28,28,6,6,6,0,0,false
curl\lib\socks.c,474,"CURLcode Curl_SOCKS5(const char * proxy_user, const char * proxy_password, const char * hostname, int remote_port, int sockindex, struct connectdata * conn, bool * done)",2.979289,1.2015114,1.7777778,0.0,397,53,89,9,16,4,0,0,false
curl\tests\server\rtspd.c,1184,"int main(int argc, char * argv[])",2.9723406,1.8723404,1.1,0.0,235,44,48,10,11,4,0,1,false
curl\lib\vssh\libssh2.c,2866,"static int ssh_perform_getsock(const struct connectdata * conn, curl_socket_t * sock)",2.9666667,1.4666667,1.5,0.0,15,11,15,2,3,2,0,1,false
curl\tests\server\sockfilt.c,1430,"int main(int argc, char * argv[])",2.9640522,1.8529412,1.1111112,0.0,204,42,46,9,10,3,0,1,false
curl\src\tool_doswin.c,650,struct curl_slist * GetLoadedModulePaths(void),2.9615386,0.46153846,2.5,0.0,39,9,23,2,5,3,0,1,false
curl\src\tool_paramhlp.c,156,void cleanarg(char * str),2.9545455,1.4545455,1.5,0.0,11,8,12,2,3,2,0,1,false
curl\lib\vquic\ngtcp2.c,813,"CURLcode Curl_quic_connect(struct connectdata * conn, curl_socket_t sockfd, int sockindex, const struct sockaddr * addr, socklen_t addrlen)",2.95,1.75,1.2,0.0,80,28,32,5,6,3,0,1,false
curl\lib\vssh\libssh2.c,312,"static void state(struct connectdata * conn, sshstate nowstate)",2.9324324,0.9324324,2.0,0.0,74,69,138,1,2,2,0,1,false
curl\lib\vssh\wolfssh.c,129,"static void state(struct connectdata * conn, sshstate nowstate)",2.9324324,0.9324324,2.0,0.0,74,69,138,1,2,2,0,1,false
curl\lib\asyn-ares.c,746,"CURLcode Curl_set_dns_interface(struct Curl_easy * data, const char * interf)",2.9285715,1.4285715,1.5,0.0,14,10,16,2,3,2,0,1,false
curl\src\tool_homedir.c,48,char * homedir(void),2.9054055,1.4054054,1.5,0.0,37,26,38,2,3,3,0,0,false
curl\lib\vtls\mbedtls.c,824,"static size_t Curl_mbedtls_version(char * buffer, size_t size)",2.9,1.4,1.5,0.0,10,7,11,2,3,2,0,1,false
curl\lib\http_proxy.c,73,"CURLcode Curl_proxy_connect(struct connectdata * conn, int sockindex)",2.8953488,1.3953488,1.5,0.0,43,30,34,2,3,2,0,3,false
curl\lib\hostip.c,1055,"int Curl_resolv_getsock(struct connectdata * conn, curl_socket_t * socks)",2.8846154,1.3846154,1.5,0.0,13,9,15,2,3,2,0,1,false
curl\lib\vtls\openssl.c,2166,"static CURLcode set_ssl_version_min_max(SSL_CTX * ctx, struct connectdata * conn)",2.8647542,1.1147541,1.75,0.0,61,17,30,4,7,4,0,1,false
curl\lib\http.c,3137,"static statusline checkrtspprefix(struct Curl_easy * data, const char * s, size_t len)",2.8600001,1.36,1.5,0.0,25,17,23,2,3,2,0,1,false
curl\lib\non-ascii.c,215,"CURLcode Curl_convert_from_utf8(struct Curl_easy * data, char * buffer, size_t length)",2.8448277,1.3448275,1.5,0.0,58,39,44,2,3,2,0,1,false
curl\lib\curl_sasl.c,256,"CURLcode Curl_sasl_start(struct SASL * sasl, struct connectdata * conn, bool force_ir, saslprogress * progress)",2.8382354,1.5882353,1.25,0.0,136,54,59,4,5,3,0,1,false
curl\lib\vtls\vtls.c,146,int Curl_ssl_backend(void),2.8333335,1.3333334,1.5,0.0,9,6,10,2,3,2,0,1,false
curl\lib\imap.c,382,"static void state(struct connectdata * conn, imapstate newstate)",2.8148148,0.8148148,2.0,0.0,27,22,44,1,2,2,0,1,false
curl\lib\smtp.c,278,"static void state(struct connectdata * conn, smtpstate newstate)",2.8,0.8,2.0,0.0,25,20,40,1,2,2,0,1,false
curl\lib\non-ascii.c,83,"CURLcode Curl_convert_to_network(struct Curl_easy * data, char * buffer, size_t length)",2.7962961,1.2962962,1.5,0.0,54,35,40,2,3,2,0,1,false
curl\lib\non-ascii.c,149,"CURLcode Curl_convert_from_network(struct Curl_easy * data, char * buffer, size_t length)",2.7962961,1.2962962,1.5,0.0,54,35,40,2,3,2,0,1,false
curl\lib\pop3.c,280,"static void state(struct connectdata * conn, pop3state newstate)",2.7826087,0.7826087,2.0,0.0,23,18,36,1,2,2,0,1,false
curl\lib\vssh\libssh2.c,2890,"static int ssh_getsock(struct connectdata * conn, curl_socket_t * sock)",2.7727273,1.2727273,1.5,0.0,11,7,11,2,3,2,0,3,false
curl\lib\multi.c,120,"static void mstate(struct Curl_easy * data, CURLMstate state #if defined(DEBUGBUILD), int lineno #endif)",2.7687073,1.1020408,1.6666666,0.0,49,18,33,3,5,2,0,1,false
curl\lib\asyn-ares.c,622,"Curl_addrinfo * Curl_resolver_getaddrinfo(struct connectdata * conn, const char * hostname, int port, int * waitp)",2.766169,1.4328358,1.0,0.33333334,67,32,36,3,3,2,1,0,false
curl\lib\vtls\gtls.c,1843,static bool Curl_gtls_cert_status_request(void),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
curl\lib\vtls\nss.c,2399,static bool Curl_nss_cert_status_request(void),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
curl\lib\vtls\nss.c,2408,static bool Curl_nss_false_start(void),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
curl\lib\vtls\vtls.c,615,"size_t Curl_ssl_version(char * buffer, size_t size)",2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
curl\lib\sendf.c,372,"ssize_t Curl_send_plain(struct connectdata * conn, int num, const void * mem, size_t len, CURLcode * code)",2.7435899,1.0769231,1.6666666,0.0,39,14,27,3,5,4,0,2,false
curl\lib\vtls\openssl.c,2946,"static CURLcode ossl_connect_step2(struct connectdata * conn, int sockindex)",2.7363636,1.2363636,1.25,0.25,110,34,44,4,5,5,1,1,false
curl\lib\smb.c,204,"static void request_state(struct connectdata * conn, enum smb_req_state newstate)",2.7142859,0.71428573,2.0,0.0,21,15,30,1,2,2,0,1,false
curl\lib\sendf.c,757,"int Curl_debug(struct Curl_easy * data, curl_infotype type, char * ptr, size_t size)",2.7068965,1.7068965,1.0,0.0,58,33,33,3,3,1,0,0,false
curl\lib\smb.c,182,"static void conn_state(struct connectdata * conn, enum smb_conn_state newstate)",2.7058823,0.7058824,2.0,0.0,17,12,24,1,2,2,0,1,false
curl\tests\server\tftpd.c,1313,"static void recvtftp(struct testcase * test, struct formats * pf)",2.6904764,1.3571429,1.3333334,0.0,84,19,26,6,8,3,0,0,false
curl\lib\vtls\gtls.c,436,"static CURLcode set_ssl_version_min_max(const char * * prioritylist, struct connectdata * conn)",2.6856542,1.5189874,1.1666666,0.0,79,20,25,6,7,2,0,1,false
curl\tests\libtest\lib1531.c,33,int test(char * URL),2.6707318,0.17073171,2.5,0.0,82,7,20,2,5,3,0,1,false
curl\lib\mime.c,1004,"static size_t mime_subparts_read(char * buffer, size_t size, size_t nitems, void * instream, bool * hasread)",2.6463416,1.6463416,1.0,0.0,82,27,27,5,5,1,0,0,false
curl\lib\strerror.c,651,"static const char * get_winapi_error(int err, char * buf, size_t buflen)",2.6351352,1.1351352,1.5,0.0,37,21,29,2,3,2,0,1,false
curl\lib\vauth\ntlm.c,369,"CURLcode Curl_auth_create_ntlm_type1_message(struct Curl_easy * data, const char * userp, const char * passwdp, const char * service, const char * hostname, struct ntlmdata * ntlm, char * * outptr, size_t * outlen)",2.6234567,0.12345679,2.5,0.0,81,5,15,2,5,3,0,1,false
curl\tests\server\sws.c,1319,"static curl_socket_t connect_to(const char * ipaddr, unsigned short port)",2.620253,1.6202532,1.0,0.0,79,32,32,4,4,3,0,0,false
curl\lib\ftp.c,905,"static CURLcode ftp_state_use_port(struct connectdata * conn, ftpport fcmd)",2.573205,1.4620938,1.1111112,0.0,277,45,50,9,10,2,0,1,false
curl\src\tool_operhlp.c,137,"CURLcode get_url_file_name(char * * filename, const char * url)",2.5434783,1.0434783,1.5,0.0,46,24,34,2,3,3,0,0,false
curl\lib\smb.c,725,"static void get_posix_time(time_t * out, curl_off_t timestamp)",2.5384617,0.53846157,2.0,0.0,13,7,14,1,2,2,0,0,false
curl\lib\vtls\mesalink.c,91,"static CURLcode mesalink_connect_step1(struct connectdata * conn, int sockindex)",2.5380952,1.3714286,1.0,0.16666667,175,40,43,6,6,4,1,0,false
curl\lib\vtls\schannel.c,1195,"static CURLcode schannel_connect_step3(struct connectdata * conn, int sockindex)",2.5286884,1.2786885,1.0,0.25,122,39,47,4,4,3,1,0,false
curl\lib\http.c,3168,"static statusline checkprotoprefix(struct Curl_easy * data, struct connectdata * conn, const char * s, size_t len)",2.5,1.0,1.5,0.0,12,6,10,2,3,2,0,3,false
curl\lib\parsedate.c,620,"CURLcode Curl_gmtime(time_t intime, struct tm * store)",2.5,1.0,1.5,0.0,14,7,13,2,3,2,0,1,false
curl\lib\progress.c,68,"static char * max5data(curl_off_t bytes, char * max5)",2.5,1.0,1.5,0.0,34,17,22,2,3,2,0,1,false
curl\lib\vtls\sectransp.c,3113,static bool Curl_sectransp_false_start(void),2.5,0.5,2.0,0.0,8,4,8,1,2,2,0,0,false
curl\src\tool_progress.c,34,"static char * max5data(curl_off_t bytes, char * max5)",2.5,1.0,1.5,0.0,34,17,22,2,3,2,0,1,false
curl\tests\server\socksd.c,997,"int main(int argc, char * argv[])",2.473843,1.3309859,1.1428572,0.0,142,27,31,7,8,3,0,1,false
curl\src\tool_util.c,64,struct timeval tvnow(void) #2,2.4473684,0.94736844,1.5,0.0,19,9,16,2,3,2,0,1,false
curl\tests\libtest\testutil.c,45,struct timeval tutil_tvnow(void) #2,2.4473684,0.94736844,1.5,0.0,19,9,16,2,3,2,0,1,false
curl\tests\server\util.c,432,static struct timeval tvnow(void) #2,2.4473684,0.94736844,1.5,0.0,19,9,16,2,3,2,0,1,false
curl\lib\vtls\nss.c,256,static char * nss_sslver_to_name(PRUint16 nssver),2.44,1.4399999,1.0,0.0,25,12,12,3,3,3,0,0,false
curl\docs\examples\post-callback.c,64,int main(void),2.4,1.0666667,1.3333334,0.0,45,16,20,3,4,3,0,1,false
curl\lib\vtls\gtls.c,156,"static ssize_t Curl_gtls_push(void * s, const void * buf, size_t len)",2.4,0.4,2.0,0.0,10,4,8,1,2,2,0,1,false
curl\lib\vtls\gtls.c,167,"static ssize_t Curl_gtls_pull(void * s, void * buf, size_t len)",2.4,0.4,2.0,0.0,10,4,8,1,2,2,0,1,false
curl\lib\curl_ntlm_core.c,622,"CURLcode Curl_ntlm_core_mk_ntlmv2_resp(unsigned char * ntlmv2hash, unsigned char * challenge_client, struct ntlmdata * ntlm, unsigned char * * ntresp, unsigned int * ntresp_len)",2.3913043,0.39130434,2.0,0.0,46,9,18,2,4,3,0,2,false
curl\lib\vssh\libssh2.c,187,"static void kbd_callback(const char * name, int name_len, const char * instruction, int instruction_len, int num_prompts, const LIBSSH2_USERAUTH_KBDINT_PROMPT * prompts, LIBSSH2_USERAUTH_KBDINT_RESPONSE * responses, void * * abstract)",2.3888888,0.8888889,1.5,0.0,27,12,19,2,3,2,0,1,false
curl\lib\asyn-thread.c,218,"static int init_thread_sync_data(struct thread_data * td, const char * hostname, int port, const struct addrinfo * hints)",2.3873873,1.054054,1.3333334,0.0,37,13,17,3,4,3,0,1,false
curl\lib\transfer.c,1423,CURLcode Curl_pretransfer(struct Curl_easy * data),2.3835616,0.38356164,2.0,0.0,73,14,22,2,4,4,0,2,false
curl\lib\url.c,778,"CURLcode Curl_disconnect(struct Curl_easy * data, struct connectdata * conn, bool dead_connection)",2.3636365,0.36363637,2.0,0.0,33,6,12,2,4,3,0,2,false
curl\lib\vtls\mbedtls.c,1041,"static CURLcode Curl_mbedtls_sha256sum(const unsigned char * input, size_t inputlen, unsigned char * sha256sum, size_t sha256len UNUSED_PARAM)",2.357143,0.85714287,1.5,0.0,14,6,11,2,3,2,0,1,false
curl\lib\ldap.c,186,"static int ldap_win_bind_auth(LDAP * server, const char * user, const char * passwd, unsigned long authflags)",2.35,1.3499999,1.0,0.0,40,18,18,3,3,3,0,1,false
curl\lib\url.c,2829,"static CURLcode parse_connect_to_host_port(struct Curl_easy * data, const char * host, char * * hostname_result, int * port_result)",2.346847,1.0135136,1.3333334,0.0,74,25,31,3,4,3,0,1,false
curl\lib\curl_addrinfo.c,545,"void curl_dbg_freeaddrinfo(struct addrinfo * freethis, int line, const char * source)",2.3333333,0.8333333,1.5,0.0,12,5,9,2,3,2,0,1,false
curl\src\tool_operate.c,261,"static CURLcode pre_transfer(struct GlobalConfig * global, struct per_transfer * per)",2.3333333,0.8333333,1.5,0.0,48,20,25,2,3,2,0,1,false
curl\tests\libtest\lib525.c,32,int test(char * URL),2.3101265,0.8101266,1.5,0.0,79,16,27,4,6,2,0,2,false
curl\lib\vtls\openssl.c,3477,"static CURLcode servercert(struct connectdata * conn, struct ssl_connect_data * connssl, bool strict)",2.3087249,0.30872482,2.0,0.0,149,23,43,2,4,4,0,3,false
curl\lib\hostip.c,1043,"CURLcode Curl_resolv_check(struct connectdata * conn, struct Curl_dns_entry * * dns)",2.3,0.3,2.0,0.0,10,3,6,1,2,2,0,1,false
curl\lib\url.c,3337,"static CURLcode create_conn(struct Curl_easy * data, struct connectdata * * in_connect, bool * async)",2.2916665,1.2916666,1.0,0.0,288,62,62,6,6,6,0,2,false
curl\lib\vauth\vauth.c,128,bool Curl_auth_user_contains_domain(const char * user),2.2857144,0.2857143,2.0,0.0,14,4,8,1,2,2,0,0,false
curl\lib\vauth\ntlm.c,253,"CURLcode Curl_auth_decode_ntlm_type2_message(struct Curl_easy * data, const char * type2msg, struct ntlmdata * ntlm)",2.2641509,0.26415095,2.0,0.0,53,7,14,2,4,3,0,1,false
curl\tests\libtest\lib547.c,80,int test(char * URL),2.2333333,0.90000004,1.3333334,0.0,40,12,20,3,4,2,0,2,false
curl\lib\curl_ntlm_wb.c,115,"static CURLcode ntlm_wb_init(struct Curl_easy * data, struct ntlmdata * ntlm, const char * userp)",2.2142859,0.71428573,1.5,0.0,112,20,31,4,6,4,0,0,false
curl\lib\vssh\libssh2.c,791,"static CURLcode ssh_statemach_act(struct connectdata * conn, bool * block)",2.2129493,1.12204,1.0909091,0.0,1647,168,175,11,12,5,0,1,false
curl\src\tool_parsecfg.c,74,"int parseconfig(const char * filename, struct GlobalConfig * global)",2.2080839,0.9580838,1.25,0.0,167,40,66,4,5,3,0,3,false
curl\lib\connect.c,1552,"void Curl_conncontrol(struct connectdata * conn, int ctrl #if defined(DEBUGBUILD) && !defined(CURL_DISABLE_VERBOSE_STRINGS), const char * reason #endif)",2.1666667,0.16666667,2.0,0.0,18,3,6,1,2,2,0,1,false
curl\lib\http_negotiate.c,115,"CURLcode Curl_output_negotiate(struct connectdata * conn, bool proxy)",2.1666667,0.5,1.3333334,0.33333334,78,13,28,3,4,3,1,1,false
curl\lib\share.c,182,CURLSHcode curl_share_cleanup(struct Curl_share * share),2.1666667,0.6666667,1.5,0.0,33,11,14,2,3,3,0,2,false
curl\lib\vtls\openssl.c,387,"static char * ossl_strerror(unsigned long error, char * buf, size_t size)",2.1666667,0.6666667,1.5,0.0,15,5,9,2,3,2,0,1,false
curl\lib\warnless.c,124,unsigned short curlx_ultous(unsigned long ulnum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,143,unsigned char curlx_ultouc(unsigned long ulnum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,162,int curlx_ultosi(unsigned long ulnum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,203,int curlx_uztosi(size_t uznum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,328,ssize_t curlx_uztosz(size_t uznum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,347,size_t curlx_sotouz(curl_off_t sonum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,388,unsigned short curlx_uitous(unsigned int uinum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\warnless.c,407,size_t curlx_sitouz(int sinum),2.1666665,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,false
curl\lib\psl.c,54,const psl_ctx_t * Curl_psl_use(struct Curl_easy * easy),2.1578946,0.15789473,2.0,0.0,38,6,12,1,2,1,0,0,false
curl\lib\connect.c,1479,"CURLcode Curl_socket(struct connectdata * conn, const Curl_addrinfo * ai, struct Curl_sockaddr_ex * addr, curl_socket_t * sockfd)",2.1538463,0.15384616,2.0,0.0,39,6,12,1,2,2,0,0,false
curl\lib\vtls\openssl.c,454,static CURLcode Curl_ossl_seed(struct Curl_easy * data),2.1515152,0.8181819,1.0,0.33333334,66,18,22,3,3,3,1,2,false
curl\lib\doh.c,829,"static Curl_addrinfo * doh2ai(const struct dohentry * de, const char * hostname, int port)",2.15,0.9,1.25,0.0,80,18,23,4,5,2,0,3,false
curl\lib\doh.c,223,"static CURLcode dohprobe(struct Curl_easy * data, struct dnsprobe * p, DNStype dnstype, const char * host, const char * url, CURLM * multi, struct curl_slist * headers)",2.1420863,0.8920863,1.25,0.0,139,31,35,4,5,4,0,4,false
curl\src\tool_cb_hdr.c,249,"static char * parse_filename(const char * ptr, size_t len)",2.1376812,0.6376812,1.5,0.0,69,22,32,2,3,3,0,0,false
curl\lib\rand.c,39,"static CURLcode randit(struct Curl_easy * data, unsigned int * rnd)",2.137255,1.137255,1.0,0.0,51,29,29,2,2,2,0,0,false
curl\lib\http.c,1664,"static const char * get_http_string(const struct Curl_easy * data, const struct connectdata * conn)",2.125,1.125,1.0,0.0,16,9,9,2,2,2,0,0,false
curl\src\tool_urlglob.c,603,"CURLcode glob_match_url(char * * result, char * filename, URLGlob * glob)",2.125,0.125,2.0,0.0,96,12,24,1,2,2,0,0,false
curl\lib\easy.c,938,void curl_easy_reset(struct Curl_easy * data),2.1153846,0.115384616,2.0,0.0,26,3,6,1,2,2,0,2,false
curl\lib\vtls\openssl.c,1504,"static CURLcode verifyhost(struct connectdata * conn, X509 * server_cert)",2.1042254,0.70422536,1.4,0.0,142,20,29,5,7,3,0,2,false
curl\lib\hostip.c,486,"enum resolve_t Curl_resolv(struct connectdata * conn, const char * hostname, int port, bool allowDOH, struct Curl_dns_entry * * entry)",2.1039326,0.85393256,1.0,0.25,89,19,26,4,4,3,1,2,false
curl\src\tool_dirhie.c,102,"CURLcode create_dir_hierarchy(const char * outfile, FILE * errors)",2.0980392,0.09803922,2.0,0.0,51,5,10,1,2,2,0,0,false
curl\src\tool_main.c,139,static CURLcode main_init(struct GlobalConfig * config),2.0857143,0.08571429,2.0,0.0,35,3,6,1,2,2,0,0,false
curl\src\tool_operate.c,333,"static CURLcode post_per_transfer(struct GlobalConfig * global, struct per_transfer * per, CURLcode result, bool * retryp)",2.08,0.88,1.2,0.0,250,44,48,5,6,4,0,1,false
curl\lib\warnless.c,308,unsigned short curlx_sltous(long slnum),2.0769231,1.0769231,1.0,0.0,13,7,7,2,2,1,0,0,false
curl\lib\url.c,1036,"static bool ConnectionExists(struct Curl_easy * data, struct connectdata * needle, struct connectdata * * usethis, bool * force_reuse, bool * waitpipe)",2.070632,1.070632,1.0,0.0,269,72,72,4,4,3,0,0,false
curl\lib\vtls\gtls.c,386,"static CURLcode set_ssl_version_min_max(int * list, size_t list_size, struct connectdata * conn)",2.0650406,0.73170733,1.3333334,0.0,41,10,15,3,4,2,0,1,false
curl\tests\libtest\lib1502.c,40,int test(char * URL),2.060241,1.060241,1.0,0.0,83,22,22,4,4,4,0,0,false
curl\docs\examples\progressfunc.c,100,int main(void),2.06,0.56,1.5,0.0,25,7,12,2,3,2,0,1,false
curl\lib\vquic\ngtcp2.c,162,"static void quic_settings(ngtcp2_settings * s, uint64_t stream_buffer_size)",2.0555556,0.5555556,1.5,0.0,18,5,9,2,3,2,0,1,false
curl\lib\http_negotiate.c,37,"CURLcode Curl_input_negotiate(struct connectdata * conn, bool proxy, const char * header)",2.0517242,0.05172414,2.0,0.0,58,3,6,1,2,2,0,0,false
curl\tests\server\socksd.c,861,"static curl_socket_t sockdaemon(curl_socket_t sock, unsigned short * listenport)",2.0504203,1.0504202,1.0,0.0,119,25,25,5,5,1,0,0,false
curl\lib\vtls\nss.c,814,"static void HandshakeCallback(PRFileDesc * sock, void * arg)",2.0465117,1.0465117,1.0,0.0,43,15,15,3,3,3,0,0,false
curl\tests\libtest\lib643.c,80,"static int once(char * URL, bool oldstyle)",2.0444446,0.71111107,1.3333334,0.0,135,16,24,6,8,3,0,4,false
curl\lib\multi.c,1038,"static CURLMcode Curl_multi_wait(struct Curl_multi * multi, struct curl_waitfd extra_fds[], unsigned int extra_nfds, int timeout_ms, int * ret, bool extrawait, bool use_wakeup)",2.0298743,0.7798742,1.0,0.25,159,31,35,4,4,2,1,1,false
curl\src\tool_help.c,585,void tool_version_info(void),2.025641,0.6923077,1.3333334,0.0,39,9,13,3,4,3,0,1,false
curl\src\tool_cb_dbg.c,219,"static void dump(const char * timebuf, const char * text, FILE * stream, const unsigned char * ptr, size_t size, trace tracetype, curl_infotype infotype)",2.02,0.52,1.5,0.0,50,13,19,2,3,2,0,1,false
curl\tests\server\sockfilt.c,1288,"static curl_socket_t sockdaemon(curl_socket_t sock, unsigned short * listenport)",2.0162601,1.0162601,1.0,0.0,123,25,25,5,5,1,0,0,false
curl\src\tool_operate.c,2410,"CURLcode operate(struct GlobalConfig * global, int argc, argv_item_t argv[])",2.0133333,1.0133333,1.0,0.0,75,19,19,4,4,2,0,3,false
