FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
ruby\process.c,7176,static VALUE p_uid_have_saved_id(VALUE _),4.611111,1.1111112,3.5,0.0,9,5,21,2,7,4,0,1,false
ruby\process.c,7291,static VALUE p_gid_have_saved_id(VALUE _),4.611111,1.1111112,3.5,0.0,9,5,21,2,7,4,0,1,false
ruby\symbol.c,718,VALUE rb_str_intern(VALUE str),4.5857143,3.0857143,1.5,0.0,35,27,36,4,6,2,0,2,false
ruby\process.c,952,"static rb_pid_t do_waitpid(rb_pid_t pid, int * st, int flags)",4.5757575,1.9090909,2.6666667,0.0,11,7,24,3,8,3,0,3,false
ruby\process.c,6303,static int get_sc_ngroups_max(void),4.5757575,1.9090909,2.6666667,0.0,11,7,24,3,8,3,0,3,false
ruby\time.c,1039,"static struct tm * gmtime_with_leapsecond(const time_t * timep, struct tm * result)",4.5614038,2.8947368,1.3333334,0.33333334,114,110,117,3,4,3,1,1,true
ruby\regparse.c,4949,"static int parse_enclose(Node * * np, OnigToken * tok, int term, UChar * * src, UChar * end, ScanEnv * env)",4.559972,3.196335,1.0909091,0.27272728,382,111,141,11,12,5,3,1,false
ruby\ext\socket\unixsocket.c,28,static VALUE unixsock_path_value(VALUE path),4.5438595,2.2105262,1.3333334,1.0,19,14,23,3,4,3,3,1,true
ruby\process.c,1649,"static int proc_exec_sh(const char * str, VALUE envp_str)",4.541667,1.875,2.6666667,0.0,32,20,66,3,8,3,0,3,false
ruby\bignum.c,5338,"VALUE rb_integer_float_cmp(VALUE x, VALUE y)",4.5416665,1.0416666,3.5,0.0,48,25,96,2,7,4,0,1,false
ruby\ext\io\console\console.c,1414,"static VALUE console_dev(int argc, VALUE * argv, VALUE klass)",4.536155,2.6790123,1.8571428,0.0,81,31,58,7,13,7,0,2,false
ruby\ext\nkf\nkf-utf8\nkf.c,903,static void usage(void),4.5286884,3.2786884,1.25,0.0,61,25,32,8,10,6,0,2,false
ruby\ext\win32ole\win32ole.c,981,"void ole_val2variant_ex(VALUE val, VARIANT * var, VARTYPE vt)",4.5,1.0,3.5,0.0,34,17,57,2,7,4,0,1,false
ruby\ext\socket\init.c,507,static int wait_connectable(int fd),4.490909,3.490909,1.0,0.0,55,24,24,8,8,6,0,0,false
ruby\ext\socket\unixsocket.c,333,"static VALUE unix_recv_io(int argc, VALUE * argv, VALUE sock)",4.4496126,3.1162791,1.3333334,0.0,129,67,81,6,8,2,0,2,false
ruby\ext\socket\raddrinfo.c,1265,"VALUE rsock_inspect_sockaddr(struct sockaddr * sockaddr_arg, socklen_t socklen, VALUE ret)",4.4465017,2.946502,1.5,0.0,243,179,294,4,6,6,0,0,false
ruby\dir.c,2281,"static int glob_helper(int fd, const char * path, size_t baselen, size_t namelen, int dirsep, rb_pathtype_t pathtype, struct glob_pattern * * beg, struct glob_pattern * * end, int flags, const ruby_glob_funcs_t * funcs, VALUE arg, rb_encoding * enc)",4.446154,2.6000001,1.8461539,0.0,315,63,114,13,24,8,0,2,false
ruby\missing\dtoa.c,1290,"static double ratio(Bigint * a, Bigint * b)",4.4411764,2.9411764,1.5,0.0,34,25,38,4,6,3,0,2,false
ruby\process.c,5540,"static rb_uid_t obj2uid(VALUE id #if defined(USE_GETPWNAM_R), VALUE * getpw_tmp #endif)",4.4407406,3.2407405,1.2,0.0,54,35,39,5,6,2,0,3,false
ruby\bignum.c,5394,"COMPILER_WARNING_POP #endif VALUE rb_integer_float_eq(VALUE x, VALUE y)",4.4375,0.9375,3.5,0.0,32,15,58,2,7,4,0,1,false
ruby\ext\socket\raddrinfo.c,223,"static int numeric_getaddrinfo(const char * node, const char * service, const struct addrinfo * hints, struct addrinfo * * res)",4.410569,2.7439024,1.0,0.6666667,82,75,105,3,3,3,2,0,true
ruby\hash.c,287,static st_index_t objid_hash(VALUE obj),4.3333335,0.8333333,3.5,0.0,12,5,21,2,7,4,0,1,false
ruby\compile.c,5201,"static void compile_named_capture_assign(rb_iseq_t * iseq, LINK_ANCHOR * const ret, const NODE * const node)",4.3055553,1.5555556,2.5,0.25,54,21,57,4,10,3,1,5,false
ruby\file.c,1418,static int rb_group_member(GETGROUPS_T gid),4.283784,1.7837838,2.5,0.0,37,33,99,2,5,3,0,3,false
ruby\addr2line.c,1415,static int di_read_cu(DebugInfoReader * reader),4.254717,0.754717,3.5,0.0,53,20,82,2,7,4,0,5,false
ruby\bignum.c,6316,"static VALUE bigand_int(VALUE x, long xn, BDIGIT hibitsx, long y)",4.25,2.0,2.25,0.0,50,25,64,4,9,3,0,1,false
ruby\file.c,3386,"char * rb_enc_path_skip_prefix(const char * path, const char * end, rb_encoding * enc)",4.25,2.25,1.3333334,0.6666667,20,15,43,3,4,2,2,0,true
ruby\file.c,6449,void Init_File(void),4.2353387,3.0210526,1.1428572,0.071428575,190,41,54,14,16,14,1,4,false
ruby\gc.c,4409,"static int gc_sweep_step(rb_objspace_t * objspace, rb_heap_t * heap)",4.2222223,2.8888888,1.3333334,0.0,54,26,35,6,8,3,0,2,false
ruby\ext\-test-\file\fs.c,47,"VALUE get_fsname(VALUE self, VALUE str)",4.1979165,2.53125,1.0,0.6666667,32,27,45,3,3,3,2,0,true
ruby\thread_pthread.c,1130,static void native_thread_apply_priority(rb_thread_t * th),4.1363635,1.6363636,2.5,0.0,22,18,40,2,5,2,0,1,false
ruby\string.c,1672,static inline uintptr_t count_utf8_lead_bytes_with_word(const uintptr_t * s),4.098039,1.7647059,2.0,0.33333334,17,10,33,3,6,4,1,1,true
ruby\process.c,3648,"static int handle_fork_error(int err, int * status, int * ep, volatile int * try_gc_p)",4.0882354,0.0882353,4.0,0.0,34,3,12,1,4,3,0,1,false
ruby\ext\sdbm\_sdbm.c,758,"static int delpair(char * pag, datum key)",4.076087,1.826087,1.5,0.75,46,21,41,4,6,3,3,2,false
ruby\process.c,3410,"int rb_execarg_run_options(const struct rb_execarg * eargp, struct rb_execarg * sargp, char * errmsg, size_t errmsg_buflen)",4.0595236,2.892857,1.1666666,0.0,112,54,61,6,7,6,0,1,false
ruby\dir.c,1477,static void * nogvl_opendir_at(void * ptr),4.0303035,2.3636365,1.3333334,0.33333334,33,26,35,3,4,3,1,1,true
ruby\ext\openssl\ossl_ssl.c,1085,"static VALUE ossl_sslctx_set_ecdh_curves(VALUE self, VALUE arg)",4.02381,2.357143,1.3333334,0.33333334,42,33,68,3,4,3,1,1,true
ruby\ext\date\date_core.c,1240,inline static void get_c_jd(union DateData * x),3.9827585,2.4827585,1.5,0.0,29,18,31,4,6,2,0,6,false
ruby\ext\openssl\ossl_ssl.c,152,"static VALUE ossl_sslctx_set_minmax_proto_version(VALUE self, VALUE min_v, VALUE max_v)",3.9689925,2.3023257,1.3333334,0.33333334,43,33,65,3,4,3,1,1,true
ruby\process.c,1533,static int set_blocking(int fd),3.9666667,1.4666667,2.5,0.0,15,11,39,2,5,4,0,1,false
ruby\st.c,819,"static st_index_t find_table_entry_ind(st_table * tab, st_hash_t hash_value, st_data_t key)",3.9615386,2.4615386,1.5,0.0,39,16,28,6,9,2,0,3,false
ruby\st.c,864,"static st_index_t find_table_bin_ind(st_table * tab, st_hash_t hash_value, st_data_t key)",3.9615386,2.4615386,1.5,0.0,39,16,28,6,9,2,0,3,false
ruby\thread.c,4915,"static VALUE recursive_check(VALUE list, VALUE obj, VALUE paired_obj_id)",3.9347825,0.4347826,3.5,0.0,23,5,21,2,7,4,0,1,false
ruby\ext\socket\option.c,668,"static int rb_if_indextoname(const char * succ_prefix, const char * fail_prefix, unsigned int ifindex, char * buf, size_t len)",3.9166667,2.25,1.3333334,0.33333334,16,12,22,3,4,3,1,2,true
ruby\file.c,5869,static VALUE rb_stat_x(VALUE obj),3.909091,2.909091,1.0,0.0,22,16,16,4,4,4,0,0,false
ruby\file.c,5901,static VALUE rb_stat_X(VALUE obj),3.909091,2.909091,1.0,0.0,22,16,16,4,4,4,0,0,false
ruby\missing\setproctitle.c,83,"void compat_init_setproctitle(int argc, char * argv[])",3.8857143,0.8857143,3.0,0.0,35,31,93,1,3,2,0,0,false
ruby\ext\openssl\ossl_ssl.c,389,"static SSL_SESSION * #if(!defined(LIBRESSL_VERSION_NUMBER) ? OPENSSL_VERSION_NUMBER >= 0x10100000 : LIBRESSL_VERSION_NUMBER >= 0x2080000f) ossl_sslctx_session_get_cb(SSL * ssl, const unsigned char * buf, int len, int * copy) #else ossl_sslctx_session_get_cb(SSL * ssl, unsigned char * buf, int len, int * copy) #endif",3.8846154,0.3846154,3.5,0.0,26,5,21,2,7,3,0,5,false
ruby\time.c,1655,static int timew_out_of_timet_range(wideval_t timew),3.875,1.375,2.5,0.0,32,22,53,2,5,3,0,0,false
ruby\spec\ruby\optional\capi\ext\io_spec.c,122,"VALUE io_spec_rb_io_wait_readable(VALUE self, VALUE io, VALUE read_p)",3.8645835,2.53125,1.3333334,0.0,32,27,31,3,4,2,0,4,false
ruby\ext\zlib\zlib.c,4453,void Init_zlib(void),3.849741,2.849741,1.0,0.0,193,110,110,5,5,4,0,0,false
ruby\missing\acosh.c,74,double atanh(double x),3.8333335,1.1666667,2.6666667,0.0,18,7,24,3,8,3,0,3,false
ruby\bignum.c,5171,"static unsigned LONG_LONG big2ull(VALUE x, const char * type)",3.8333333,1.5,2.3333333,0.0,24,12,33,3,7,3,0,1,false
ruby\bignum.c,648,"static int bary_pack(int sign, BDIGIT * ds, size_t num_bdigits, void * words, size_t numwords, size_t wordsize, size_t nails, int flags)",3.8266344,1.9694915,1.8571428,0.0,295,83,134,7,13,5,0,1,false
ruby\file.c,5681,static VALUE rb_stat_r(VALUE obj),3.8,2.8,1.0,0.0,20,14,14,4,4,4,0,0,false
ruby\file.c,5714,static VALUE rb_stat_R(VALUE obj),3.8,2.8,1.0,0.0,20,14,14,4,4,4,0,0,false
ruby\file.c,5774,static VALUE rb_stat_w(VALUE obj),3.8,2.8,1.0,0.0,20,14,14,4,4,4,0,0,false
ruby\file.c,5807,static VALUE rb_stat_W(VALUE obj),3.8,2.8,1.0,0.0,20,14,14,4,4,4,0,0,false
ruby\process.c,4924,static VALUE proc_getpgrp(VALUE _),3.7857141,1.2857143,2.5,0.0,14,9,25,2,5,3,0,1,false
ruby\file.c,3407,"static inline char * skipprefixroot(const char * path, const char * end, rb_encoding * enc)",3.7727273,1.2727273,2.5,0.0,11,7,19,2,5,3,0,1,false
ruby\gc.c,3747,static VALUE id2ref(VALUE objid),3.7631578,0.2631579,3.5,0.0,38,5,21,2,7,4,0,1,false
ruby\time.c,737,"static struct tm * rb_gmtime_r(const time_t * t, struct tm * result)",3.7291665,2.0625,1.6666666,0.0,16,11,21,3,5,4,0,1,false
ruby\iseq.c,1003,"static rb_iseq_t * rb_iseq_compile_with_option(VALUE src, VALUE file, VALUE realpath, VALUE line, VALUE opt)",3.7272727,0.22727273,3.5,0.0,44,5,21,2,7,3,0,5,false
ruby\ext\date\date_core.c,5367,static void clear_civil(union DateData * x),3.7222223,2.2222223,1.5,0.0,27,15,23,4,6,2,0,6,false
ruby\ext\date\date_parse.c,553,"static int parse_day(VALUE str, VALUE hash)",3.7222223,2.2222223,1.5,0.0,18,10,18,4,6,2,0,6,false
ruby\bignum.c,5110,"static unsigned long big2ulong(VALUE x, const char * type)",3.7179487,1.3846154,2.3333333,0.0,26,12,33,3,7,3,0,1,false
ruby\process.c,7421,VALUE rb_proc_times(VALUE obj),3.7142859,1.2142857,2.5,0.0,28,17,45,2,5,3,0,1,false
ruby\ext\etc\etc.c,80,static VALUE etc_getlogin(VALUE obj),3.7,2.2,1.5,0.0,20,11,19,4,6,3,0,2,false
ruby\ext\socket\option.c,393,"static VALUE sockopt_s_ipv4_multicast_loop(VALUE klass, VALUE value)",3.7,1.2,2.5,0.0,10,6,17,2,5,3,0,1,false
ruby\ext\socket\option.c,445,"static VALUE sockopt_s_ipv4_multicast_ttl(VALUE klass, VALUE value)",3.7,1.2,2.5,0.0,10,6,17,2,5,3,0,1,false
ruby\signal.c,1090,"int rb_signal_exec(rb_thread_t * th, int sig)",3.6999998,2.6999998,1.0,0.0,40,18,18,6,6,6,0,0,false
ruby\dln.c,1144,static const char * dln_strerror(void),3.6923077,1.6923077,2.0,0.0,26,22,44,2,4,3,0,2,false
ruby\ext\date\date_parse.c,1136,"static int parse_iso25(VALUE str, VALUE hash)",3.6818182,2.1818182,1.5,0.0,33,18,34,4,6,2,0,6,false
ruby\ext\date\date_parse.c,1182,"static int parse_iso26(VALUE str, VALUE hash)",3.6818182,2.1818182,1.5,0.0,33,18,34,4,6,2,0,6,false
ruby\ext\socket\init.c,38,"void rsock_raise_socket_error(const char * reason, int error)",3.666667,2.3333335,1.3333334,0.0,18,14,18,3,4,3,0,1,false
ruby\dir.c,2752,"static void push_pattern(const char * path, VALUE ary, void * enc)",3.6666665,1.1666666,2.5,0.0,12,7,19,2,5,3,0,1,false
ruby\file.c,2580,"static VALUE rb_file_chmod(VALUE obj, VALUE vmode)",3.6666665,2.0,1.6666666,0.0,27,18,27,3,5,1,0,4,false
ruby\math.c,292,double tanh(double x),3.6666665,1.1666666,2.5,0.0,12,7,20,2,5,3,0,1,false
ruby\ext\openssl\ossl_ocsp.c,1058,"static VALUE ossl_ocspbres_verify(int argc, VALUE * argv, VALUE self)",3.6627908,1.1627907,2.5,0.0,43,25,55,2,5,3,0,1,false
ruby\mjit.c,608,static char * system_default_tmpdir(void),3.6551723,1.6551725,2.0,0.0,29,24,53,2,4,3,0,1,false
ruby\missing\dtoa.c,880,"static Bigint * lshift(Bigint * b, int k)",3.6538463,2.1538463,1.5,0.0,52,28,45,4,6,2,0,2,false
ruby\io.c,355,"int rb_cloexec_dup2(int oldfd, int newfd)",3.6333332,1.1333333,2.5,0.0,30,17,39,2,5,3,0,1,false
ruby\ext\io\console\console.c,782,"static VALUE console_set_winsize(VALUE io, VALUE size)",3.6190476,1.952381,1.6666666,0.0,63,41,96,3,5,3,0,1,false
ruby\file.c,753,static VALUE rb_stat_rdev_major(VALUE self),3.6111112,1.1111112,2.5,0.0,9,5,15,2,5,3,0,1,false
ruby\file.c,774,static VALUE rb_stat_rdev_minor(VALUE self),3.6111112,1.1111112,2.5,0.0,9,5,15,2,5,3,0,1,false
ruby\bignum.c,6541,"static VALUE bigxor_int(VALUE x, long xn, BDIGIT hibitsx, long y)",3.6083333,1.2750001,2.3333333,0.0,40,17,46,3,7,3,0,1,false
ruby\ext\digest\sha2\sha2.c,946,"int SHA512_Final(sha2_byte digest[], SHA512_CTX * context)",3.6,1.1,2.5,0.0,20,11,27,2,5,3,0,1,false
ruby\ext\digest\sha2\sha2.c,1022,"int SHA384_Final(sha2_byte digest[], SHA384_CTX * context)",3.6,1.1,2.5,0.0,20,11,27,2,5,3,0,1,false
ruby\ext\date\date_parse.c,2088,"VALUE date__parse(VALUE str, VALUE comp)",3.5865386,2.4615386,1.125,0.0,143,44,48,8,9,2,0,4,false
ruby\ext\socket\socket.c,894,static VALUE sock_gethostname(VALUE obj) #1,3.5833335,1.3333334,2.25,0.0,30,10,27,4,9,4,0,3,false
ruby\dir.c,2134,"static rb_dirent_t * dirent_copy(const struct dirent * dp, rb_dirent_t * rdp)",3.5809524,2.3809524,1.2,0.0,42,20,24,5,6,3,0,1,false
ruby\strftime.c,232,"static VALUE rb_strftime_with_timespec(VALUE ftime, const char * format, size_t format_len, rb_encoding * enc, VALUE time, const struct vtm * vtm, VALUE timev, struct timespec * ts, int gmt, size_t maxsize)",3.5796545,2.5796545,1.0,0.0,521,168,168,8,8,6,0,0,false
ruby\ext\date\date_core.c,1272,inline static void get_c_civil(union DateData * x),3.574074,2.074074,1.5,0.0,27,14,25,4,6,2,0,6,false
ruby\ext\nkf\nkf-utf8\nkf.c,1633,"static nkf_char s2e_conv(nkf_char c2, nkf_char c1, nkf_char * p2, nkf_char * p1)",3.5688405,2.3188405,1.25,0.0,69,40,43,4,5,2,0,0,false
ruby\bignum.c,5725,"static VALUE bigadd_int(VALUE x, long y)",3.56621,1.2328768,2.3333333,0.0,73,30,80,3,7,3,0,1,false
ruby\bignum.c,6422,"static VALUE bigor_int(VALUE x, long xn, BDIGIT hibitsx, long y)",3.5628414,1.2295082,2.3333333,0.0,61,25,67,3,7,3,0,1,false
ruby\gc.c,10261,void * ruby_mimmalloc(size_t size),3.525641,2.1923077,1.0,0.33333334,26,19,24,3,3,2,1,0,true
ruby\ext\date\date_core.c,1738,inline static int m_mon(union DateData * x),3.5,2.0,1.5,0.0,20,10,18,4,6,2,0,6,false
ruby\ext\date\date_core.c,1759,inline static int m_mday(union DateData * x),3.5,2.0,1.5,0.0,20,10,18,4,6,2,0,6,false
ruby\hash.c,173,long rb_dbl_long_hash(double d),3.5,1.0,2.5,0.0,10,5,15,2,5,3,0,1,false
ruby\process.c,4953,static VALUE proc_setpgrp(VALUE _),3.5,1.0,2.5,0.0,10,5,15,2,5,4,0,1,false
ruby\re.c,968,"static int pair_byte_cmp(const void * pair1, const void * pair2)",3.5,1.0,2.5,0.0,10,5,15,2,5,3,0,1,false
ruby\win32\win32.c,7841,"struct tm * gmtime_r(const time_t * tp, struct tm * rp)",3.5,1.0,2.5,0.0,22,11,32,2,5,3,0,1,false
ruby\win32\win32.c,7865,"struct tm * localtime_r(const time_t * tp, struct tm * rp)",3.5,1.0,2.5,0.0,22,11,32,2,5,3,0,1,false
ruby\numeric.c,252,"int rb_num_to_uint(VALUE val, unsigned int * ret)",3.4444442,1.111111,2.3333333,0.0,27,10,27,3,7,3,0,1,false
ruby\ext\socket\getaddrinfo.c,533,"static int get_name(const char * addr, const struct afd * afd, struct addrinfo * * res, char * numaddr, struct addrinfo * pai, int port0)",3.4222224,2.2222223,1.2,0.0,36,16,20,5,6,2,0,1,false
ruby\regcomp.c,4179,"static int set_bm_skip(UChar * s, UChar * end, regex_t * reg, UChar skip[], int * * int_skip, int ignore_case) #1",3.3888888,0.8888889,2.5,0.0,72,32,96,2,5,3,0,1,false
ruby\regcomp.c,4261,"static int set_bm_skip(UChar * s, UChar * end, regex_t * reg, UChar skip[], int * * int_skip, int ignore_case) #2",3.3888888,0.8888889,2.5,0.0,72,32,96,2,5,3,0,1,false
ruby\io.c,390,static int rb_fd_set_nonblock(int fd),3.375,1.375,2.0,0.0,16,11,30,2,4,3,0,1,false
ruby\win32\win32.c,2709,char * rb_w32_strerror(int e),3.3658538,0.36585367,3.0,0.0,41,15,45,1,3,3,0,1,false
ruby\ext\socket\socket.c,1570,"static VALUE sockaddr_obj(struct sockaddr * addr, socklen_t len)",3.3600001,1.36,2.0,0.0,25,17,34,2,4,2,0,0,false
ruby\ext\pty\pty.c,614,"static void raise_from_check(rb_pid_t pid, int status)",3.3589745,0.6923077,2.6666667,0.0,26,6,23,3,8,3,0,3,false
ruby\ext\socket\socket.c,1044,"static VALUE sock_s_gethostbyaddr(int argc, VALUE * argv, VALUE _)",3.3565216,1.9565217,1.4,0.0,46,18,26,5,7,4,0,2,false
ruby\file.c,4355,"static VALUE rb_check_realpath_internal(VALUE basedir, VALUE path, rb_encoding * origenc, enum rb_realpath_mode mode)",3.3461537,1.8461539,1.5,0.0,52,48,52,2,3,2,0,1,false
ruby\bignum.c,6985,"static VALUE int_pow_tmp3(VALUE x, VALUE y, VALUE m, int nega_flg)",3.3431373,1.8431373,1.5,0.0,51,47,72,2,3,2,0,1,false
ruby\bignum.c,3179,VALUE rb_uint2big(uintptr_t n),3.3421054,0.84210527,2.5,0.0,19,8,24,2,5,3,0,1,false
ruby\bignum.c,4459,static VALUE rb_ull2big(unsigned LONG_LONG n),3.3421054,0.84210527,2.5,0.0,19,8,24,2,5,3,0,1,false
ruby\ext\io\console\console.c,928,static VALUE console_ioflush(VALUE io),3.3333335,1.3333334,2.0,0.0,21,14,28,2,4,2,0,0,false
ruby\ext\openssl\ossl.c,493,static VALUE print_mem_leaks(VALUE self),3.3333335,2.0,1.3333334,0.0,18,12,17,3,4,2,0,1,false
ruby\missing\dtoa.c,828,"static Bigint * pow5mult(Bigint * b, int k)",3.3333335,1.8333334,1.5,0.0,48,22,32,4,6,2,0,2,false
ruby\ext\openssl\ossl_ssl.c,75,static VALUE ossl_sslctx_s_alloc(VALUE klass),3.3333333,1.0,2.3333333,0.0,27,9,23,3,7,5,0,4,false
ruby\signal.c,928,static RETSIGTYPE sigbus(int sig SIGINFO_ARG),3.3333333,0.33333334,3.0,0.0,9,3,9,1,3,3,0,0,false
ruby\ext\openssl\ossl_ssl.c,1263,"static VALUE ossl_sslctx_add_certificate(int argc, VALUE * argv, VALUE self)",3.3214285,0.8214286,2.5,0.0,56,23,66,2,5,3,0,3,false
ruby\ext\io\console\console.c,501,"static VALUE console_getch(int argc, VALUE * argv, VALUE io)",3.3113208,1.8113208,1.5,0.0,53,48,95,2,3,2,0,3,false
ruby\ext\digest\sha2\sha2.c,578,"int SHA256_Final(sha2_byte digest[], SHA256_CTX * context)",3.3100774,0.9767442,2.3333333,0.0,43,14,33,3,7,3,0,1,false
ruby\io.c,408,int rb_cloexec_pipe(int fildes[2]),3.3070176,1.9736842,1.3333334,0.0,38,25,29,3,4,3,0,1,false
ruby\process.c,1618,"static int proc_exec_cmd(const char * prog, VALUE argv_str, VALUE envp_str)",3.2948718,1.9615384,1.3333334,0.0,26,17,28,3,4,2,0,2,false
ruby\ext\socket\socket.c,1529,static socklen_t sockaddr_len(struct sockaddr * addr),3.2857144,2.2857144,1.0,0.0,28,16,16,4,4,4,0,0,false
ruby\gc.c,10785,static VALUE wmap_size(VALUE self),3.2692308,0.7692308,2.5,0.0,13,5,15,2,5,3,0,1,false
ruby\spec\ruby\optional\capi\ext\st_spec.c,58,VALUE st_spec_st_lookup(VALUE self),3.2692308,0.7692308,2.5,0.0,13,5,15,2,5,3,0,1,false
ruby\st.c,1713,static inline st_index_t murmur_finish(st_index_t h),3.2619047,1.9285715,1.3333334,0.0,28,18,26,3,4,2,0,1,false
ruby\thread_pthread.c,1535,static int setup_communication_pipe_internal(int pipes[2]),3.25,0.25,3.0,0.0,28,7,21,1,3,3,0,0,false
ruby\ruby.c,1588,"static VALUE process_options(int argc, char * * argv, ruby_cmdline_options_t * opt)",3.246592,2.0158226,1.2307693,0.0,316,49,60,13,16,5,0,2,false
ruby\st.c,949,"static st_index_t find_table_bin_ptr_and_reserve(st_table * tab, st_hash_t * hash_value, st_data_t key, st_index_t * bin_ind)",3.2454545,1.7454545,1.5,0.0,55,16,28,6,9,2,0,3,false
ruby\file.c,2972,"static void syserr_fail2_in(const char * func, int e, VALUE s1, VALUE s2)",3.2391305,1.7391304,1.5,0.0,23,10,18,4,6,3,0,2,false
ruby\file.c,1474,"int eaccess(const char * path, int mode)",3.2142859,1.7142857,1.5,0.0,28,24,28,2,3,2,0,1,false
ruby\time.c,5470,"static VALUE tm_from_time(VALUE klass, VALUE time)",3.2142859,1.7142857,1.5,0.0,42,36,59,2,3,2,0,1,false
ruby\cont.c,444,"static struct fiber_pool_allocation * fiber_pool_expand(struct fiber_pool * fiber_pool, size_t count)",3.2,2.0,1.2,0.0,60,24,31,5,6,3,0,1,false
ruby\io.c,235,void rb_update_max_fd(int fd),3.1956522,0.6956522,2.5,0.0,23,8,24,2,5,3,0,1,false
ruby\bignum.c,7070,"static VALUE int_pow_tmp2(VALUE x, VALUE y, long mm, int nega_flg)",3.1842105,1.6842105,1.5,0.0,38,16,27,4,6,2,0,2,false
ruby\ext\nkf\nkf-utf8\nkf.c,2132,"static nkf_char e_iconv(nkf_char c2, nkf_char c1, nkf_char c0)",3.1833332,1.85,1.0,0.33333334,60,37,49,3,3,2,1,0,true
ruby\compile.c,10414,"static ibf_offset_t ibf_dump_iseq_each(struct ibf_dump * dump, const rb_iseq_t * iseq)",3.1666665,1.8333333,1.3333334,0.0,108,33,41,6,8,2,0,2,false
ruby\thread_pthread.c,1359,static void rb_thread_wakeup_timer_thread_fd(int fd),3.1609194,0.8275862,2.3333333,0.0,29,8,21,3,7,4,0,2,false
ruby\file.c,4659,VALUE rb_file_dirname(VALUE fname),3.15,1.9,1.25,0.0,40,19,24,4,5,3,0,1,false
ruby\gc.c,10058,"static void objspace_xfree(rb_objspace_t * objspace, void * ptr, size_t old_size)",3.1451612,1.6451613,1.0,0.5,62,51,97,2,2,2,1,0,true
ruby\time.c,5620,"static VALUE Init_tm(VALUE outer, const char * name)",3.1363635,1.6363636,1.5,0.0,55,45,58,2,3,2,0,1,false
ruby\vm_insnhelper.c,94,static int callable_class_p(VALUE klass),3.1363635,1.6363636,1.5,0.0,22,18,22,2,3,2,0,1,false
ruby\ext\openssl\ossl_pkey.c,95,static VALUE pkey_new0(EVP_PKEY * pkey),3.1333334,2.1333334,1.0,0.0,30,16,16,4,4,4,0,4,false
ruby\ext\win32ole\win32ole_variant_m.c,3,void Init_win32ole_variant_m(void),3.125,0.125,3.0,0.0,32,4,12,1,3,3,0,0,false
ruby\ext\win32ole\win32ole.c,1040,static void * get_ptr_of_variant(VARIANT * pvar),3.1176472,0.11764706,3.0,0.0,68,8,24,1,3,3,0,0,false
ruby\file.c,2229,static VALUE rb_file_ftype(const struct stat * st),3.1052632,2.1052632,1.0,0.0,38,20,20,4,4,4,0,0,false
ruby\ext\date\date_parse.c,789,"static int parse_eu_cb(VALUE m, VALUE hash)",3.1,1.6,1.5,0.0,25,20,31,2,3,2,0,3,false
ruby\ext\date\date_parse.c,866,"static int parse_us_cb(VALUE m, VALUE hash)",3.1,1.6,1.5,0.0,25,20,31,2,3,2,0,3,false
ruby\ext\etc\etc.c,184,"static VALUE etc_getpwuid(int argc, VALUE * argv, VALUE obj)",3.1,1.6,1.5,0.0,20,16,20,2,3,2,0,1,false
ruby\ext\etc\etc.c,426,"static VALUE etc_getgrgid(int argc, VALUE * argv, VALUE obj)",3.1,1.6,1.5,0.0,20,16,20,2,3,2,0,1,false
ruby\ext\gdbm\gdbm.c,1164,"static VALUE fgdbm_set_syncmode(VALUE obj, VALUE val)",3.1,1.6,1.5,0.0,20,16,30,2,3,2,0,3,false
ruby\file.c,6209,int ruby_is_fd_loadable(int fd),3.1,1.6,1.5,0.0,20,16,31,2,3,2,0,1,false
ruby\ext\win32ole\win32ole_variant.c,47,"static void ole_val2olevariantdata(VALUE val, VARTYPE vt, struct olevariantdata * pvar)",3.0882354,0.0882353,3.0,0.0,102,9,27,1,3,3,0,0,false
ruby\process.c,6548,"static int rb_daemon(int nochdir, int noclose)",3.086207,1.5862069,1.5,0.0,29,23,41,2,3,2,0,1,false
ruby\ext\openssl\ossl.c,429,"static VALUE ossl_fips_mode_set(VALUE self, VALUE enabled)",3.0789475,1.5789474,1.5,0.0,19,15,21,2,3,2,0,1,false
ruby\ext\readline\readline.c,1775,static VALUE rb_remove_history(int index),3.0789475,1.5789474,1.5,0.0,19,15,20,2,3,2,0,1,false
ruby\thread_win32.c,337,static int native_mutex_trylock(rb_nativethread_lock_t * lock),3.0789475,1.5789474,1.5,0.0,19,15,19,2,3,2,0,1,false
ruby\time.c,5559,static VALUE tm_to_time(VALUE tm),3.0789475,1.5789474,1.5,0.0,19,15,25,2,3,2,0,1,false
ruby\bignum.c,3568,"int rb_integer_pack(VALUE val, void * words, size_t numwords, size_t wordsize, size_t nails, int flags)",3.0789473,0.57894737,2.5,0.0,38,11,33,2,5,3,0,1,false
ruby\io.c,1234,int rb_io_wait_readable(int f),3.0714285,0.5714286,2.5,0.0,21,6,15,2,5,4,0,1,false
ruby\io.c,1258,int rb_io_wait_writable(int f),3.0714285,0.5714286,2.5,0.0,21,6,15,2,5,4,0,1,false
