FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
radare2\libr\cons\cutf8.c,194,R_API bool r_cons_is_utf8() #1,3.7272727,2.7272727,1.0,0.0,44,40,40,3,3,3,0,0,false
radare2\libr\util\file.c,204,R_API char * r_file_abspath(const char * file),3.5490198,1.8823531,1.6666666,0.0,51,32,75,3,5,3,0,1,false
radare2\libr\hash\sha2.c,896,"void SHA512_Final(ut8 digest[], R_SHA512_CTX * context)",3.547619,1.0476191,2.5,0.0,21,11,27,2,5,3,0,1,false
radare2\libr\hash\sha2.c,975,"void SHA384_Final(ut8 digest[], R_SHA384_CTX * context)",3.547619,1.0476191,2.5,0.0,21,11,27,2,5,3,0,1,false
radare2\libr\debug\p\native\linux\linux_coredump.c,970,"void write_note_hdr(note_type_t type, ut8 * * note_data)",3.5310736,0.86440676,2.6666667,0.0,59,17,48,3,8,5,0,1,false
radare2\libr\io\p\io_r2k.c,86,"static char * r2k__system(RIO * io, RIODesc * fd, const char * cmd)",3.5,1.5,2.0,0.0,18,9,20,3,6,4,0,3,false
radare2\libr\util\thread_lock.c,37,R_API int r_th_lock_enter(RThreadLock * thl),3.5,1.5,2.0,0.0,8,6,15,2,4,3,0,1,false
radare2\libr\util\thread_lock.c,54,R_API int r_th_lock_leave(RThreadLock * thl),3.5,1.5,2.0,0.0,8,6,15,2,4,3,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,1179,static RList * xnu_dbg_modules(RDebug * dbg),3.4529412,1.9529412,1.5,0.0,85,83,164,2,3,2,0,1,false
radare2\libr\util\unum.c,413,"R_API ut64 r_num_math(RNum * num, const char * str)",3.4411764,1.9411764,1.5,0.0,68,66,116,2,3,2,0,1,false
radare2\libr\debug\p\debug_native.c,107,static char * r_debug_native_reg_profile(RDebug * dbg),3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\socket\run.c,682,static int redirect_socket_to_pty(RSocket * sock),3.4285715,1.9285715,1.5,0.0,56,54,58,2,3,2,0,1,false
radare2\libr\util\thread_cond.c,21,R_API void r_th_cond_signal(RThreadCond * cond),3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\util\thread_cond.c,29,R_API void r_th_cond_signal_all(RThreadCond * cond),3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\util\thread_cond.c,37,"R_API void r_th_cond_wait(RThreadCond * cond, RThreadLock * lock)",3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\util\thread_lock.c,46,R_API int r_th_lock_tryenter(RThreadLock * thl),3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\util\thread_sem.c,78,R_API void r_th_sem_post(RThreadSemaphore * sem),3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\util\thread_sem.c,86,R_API void r_th_sem_wait(RThreadSemaphore * sem),3.4285715,1.4285715,2.0,0.0,7,5,12,2,4,3,0,1,false
radare2\libr\io\p\io_gprobe.c,404,"static int sp_blocking_read(struct gport * port, void * buf, size_t count, unsigned int timeout_ms)",3.418919,1.918919,1.5,0.0,74,71,119,2,3,2,0,1,false
radare2\libr\io\p\io_gprobe.c,546,"static int sp_blocking_write(struct gport * port, const void * buf, size_t count, unsigned int timeout_ms)",3.418919,1.918919,1.5,0.0,74,71,119,2,3,2,0,1,false
radare2\libr\cons\dietline.c,212,"static int r_line_readchar_utf8(ut8 * s, int slen)",3.411111,1.9111111,1.5,0.0,45,43,85,2,3,2,0,1,false
radare2\libr\util\sys.c,1173,R_API char * * r_sys_get_environ(),3.409091,0.90909094,2.5,0.0,11,5,15,2,5,3,0,3,false
radare2\shlr\bochs\src\libbochs.c,72,bool bochs_wait(libbochs_t * b),3.409091,1.9090909,1.5,0.0,44,42,65,2,3,2,0,1,false
radare2\libr\util\sys.c,474,R_API char * r_sys_getenv(const char * key),3.4069767,1.9069767,1.5,0.0,43,41,50,2,3,2,0,1,false
radare2\shlr\spp\r_api.c,108,char * r_sys_getenv(const char * key),3.4047618,1.9047619,1.5,0.0,42,40,49,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_excthreads.c,440,bool xnu_create_exception_thread(RDebug * dbg),3.4,1.9,1.5,0.0,40,38,75,2,3,2,0,1,false
radare2\libr\debug\p\native\bsd\bsd_debug.c,544,"RList * bsd_thread_list(RDebug * dbg, int pid, RList * list)",3.3857143,1.8857143,1.5,0.0,35,33,39,2,3,2,0,1,false
radare2\libr\debug\p\native\bsd\bsd_debug.c,64,int bsd_handle_signals(RDebug * dbg),3.378788,1.8787879,1.5,0.0,33,31,35,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,255,"int xnu_stop(RDebug * dbg, int pid)",3.3709679,1.8709677,1.5,0.0,31,29,56,2,3,2,0,1,false
radare2\libr\magic\apprentice.c,587,"static int apprentice_load(RMagic * ms, struct r_magic * * magicp, ut32 * nmagicp, const char * fn, int action)",3.369863,1.369863,2.0,0.0,146,50,113,4,8,3,0,4,false
radare2\binr\r2r\r2r.c,440,"static void print_diff(const char * actual, const char * expected)",3.3636365,1.8636364,1.5,0.0,44,41,56,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,293,"int xnu_continue(RDebug * dbg, int pid, int tid, int sig)",3.3620691,1.862069,1.5,0.0,29,27,50,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_excthreads.c,258,"static bool validate_mach_message(RDebug * dbg, exc_msg * msg)",3.360465,1.8604652,1.5,0.0,43,40,79,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,170,bool xnu_step(RDebug * dbg),3.357143,1.8571428,1.5,0.0,28,26,46,2,3,2,0,1,false
radare2\binr\r2r\r2r.c,64,static bool r2r_chdir(const char * argv0),3.3461537,1.8461539,1.5,0.0,26,24,28,2,3,2,0,1,false
radare2\libr\socket\r2pipe.c,170,static R2Pipe * r2pipe_open_spawn(R2Pipe * r2pipe),3.3461537,1.8461539,1.5,0.0,26,24,29,2,3,2,0,1,false
radare2\libr\util\syscmd.c,12,"static char * showfile(char * res, const int nth, const char * fpath, const char * name, int printfmt)",3.3417475,1.9417475,1.2,0.2,103,40,48,5,6,3,1,1,false
radare2\libr\util\date.c,7,R_API char * r_time_stamp_to_str(ut32 timeStamp),3.3400002,1.84,1.5,0.0,25,23,41,2,3,2,0,1,false
radare2\shlr\bochs\src\libbochs.c,47,bool bochs_cmd_stop(libbochs_t * b),3.3333335,1.8333334,1.5,0.0,24,22,26,2,3,2,0,1,false
radare2\libr\util\file.c,958,"R_API RMmap * r_file_mmap(const char * file, bool rw, ut64 base)",3.3252034,0.65853655,2.6666667,0.0,41,9,30,3,8,3,0,3,false
radare2\libr\flag\zones.c,33,"R_API bool r_flag_zone_add(RFlag * f, const char * name, ut64 addr)",3.3139534,1.8139535,1.5,0.0,43,39,59,2,3,2,0,1,false
radare2\libr\socket\socket.c,635,"R_API int r_socket_block_time(RSocket * s, int block, int sec, int usec) #2",3.3118281,1.6451614,1.6666666,0.0,31,17,24,3,5,3,0,1,false
radare2\libr\hash\hcalc.c,15,"R_API int r_hash_calculate(RHash * ctx, ut64 algobit, const ut8 * buf, int len)",3.3100002,2.3100002,1.0,0.0,200,66,66,7,7,7,0,0,false
radare2\libr\util\mem.c,345,"R_API void * r_mem_mmap_resize(RMmap * m, ut64 newsize)",3.304348,1.3043479,2.0,0.0,23,15,26,2,4,3,0,1,false
radare2\shlr\zip\zlib\trees.c,911,"void ZLIB_INTERNAL _tr_flush_block(s, buf, stored_len, last) deflate_state * s; charf * buf; ulg stored_len; int last;",3.3008657,2.0151515,1.2857143,0.0,66,19,27,7,9,4,0,2,false
radare2\shlr\sdb\src\array.c,313,"SDB_API bool sdb_array_append(Sdb * s, const char * key, const char * val, ut32 cas)",3.2931035,1.7931035,1.5,0.0,29,26,51,2,3,2,0,1,false
radare2\libr\cons\input.c,542,R_API int r_cons_readchar_timeout(ut32 usec),3.2894735,1.7894737,1.5,0.0,19,17,21,2,3,2,0,1,false
radare2\libr\cons\cons.c,133,"static inline void __cons_write_ll(const char * buf, int len)",3.2777777,1.7777778,1.5,0.0,18,16,23,2,3,2,0,1,false
radare2\libr\util\sys.c,569,R_API int r_sys_thp_mode(void),3.2777777,1.7777778,1.5,0.0,18,16,20,2,3,2,0,1,false
radare2\shlr\grub\fs\cpio.c,99,"static grub_err_t grub_cpio_find_file(struct grub_cpio_data * data, char * * name, grub_uint32_t * ofs)",3.2777777,1.7777778,1.5,0.0,54,48,68,2,3,2,0,3,false
radare2\shlr\bochs\src\libbochs.c,189,"bool bochs_open(libbochs_t * b, const char * pathBochs, const char * pathConfig)",3.273913,1.773913,1.5,0.0,115,102,168,2,3,2,0,1,false
radare2\libr\util\sys.c,243,R_API RList * r_sys_dir(const char * path),3.2714286,1.7714286,1.5,0.0,35,31,46,2,3,2,0,1,false
radare2\shlr\zip\zlib\deflate.c,1102,"int ZEXPORT deflateCopy(dest, source) z_streamp dest; z_streamp source;",3.2674417,1.7674419,1.5,0.0,43,38,75,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,222,"int xnu_detach(RDebug * dbg, int pid)",3.264706,1.7647059,1.5,0.0,17,15,29,2,3,2,0,1,false
radare2\libr\io\p\io_ptrace.c,146,static void open_pidmem(RIOPtrace * iop),3.264706,1.7647059,1.5,0.0,17,15,19,2,3,2,0,1,false
radare2\libr\io\io.c,631,"R_API pid_t r_io_ptrace_fork(RIO * io, void( * child_callback)(void *), void * child_callback_user)",3.25,1.75,1.5,0.0,16,14,22,2,3,2,0,1,false
radare2\libr\flag\zones.c,87,"R_API bool r_flag_zone_del(RFlag * f, const char * name)",3.2333333,1.7333333,1.5,0.0,15,13,25,2,3,2,0,1,false
radare2\test\unit\test_debug.c,26,bool test_r_debug_reg_offset(void),3.2272727,1.7272727,1.0,0.5,22,19,36,2,2,2,1,0,true
radare2\libr\cons\cons.c,658,R_API void r_cons_clear_line(int std_err),3.2142859,1.7142857,1.5,0.0,21,18,22,2,3,2,0,1,false
radare2\libr\anal\p\anal_m68k_cs.c,33,"static inline void handle_branch_instruction(RAnalOp * op, ut64 addr, cs_m68k * m68k, ut32 type, int index)",3.1923077,1.6923077,1.5,0.0,13,11,17,2,3,2,0,1,false
radare2\libr\util\file.c,1044,"R_API int r_file_mkstemp(const char * prefix, char * * oname)",3.1896553,1.6896552,1.5,0.0,58,49,73,2,3,2,0,1,false
radare2\shlr\bochs\src\libbochs.c,169,void bochs_close(libbochs_t * b),3.1842105,1.6842105,1.5,0.0,19,16,24,2,3,2,0,1,false
radare2\libr\cons\pipe.c,15,"static bool __dupDescriptor(int fd, int fdn)",3.1666665,1.6666666,1.5,0.0,12,10,18,2,3,2,0,1,false
radare2\libr\io\io.c,618,"R_API long r_io_ptrace(RIO * io, r_ptrace_request_t request, pid_t pid, void * addr, r_ptrace_data_t data)",3.1666665,1.6666666,1.5,0.0,12,10,14,2,3,2,0,1,false
radare2\libr\io\p\io_gprobe.c,187,static int sp_close(struct gport * port),3.1666665,1.6666666,1.5,0.0,18,15,22,2,3,2,0,1,false
radare2\libr\util\chmod.c,18,"R_API int r_file_chmod(const char * file, const char * mod, int recursive)",3.1666665,1.6666666,1.5,0.0,12,10,14,2,3,2,0,1,false
radare2\shlr\tcc\libtcc.c,647,LIBTCCAPI void tcc_delete(TCCState * s1),3.1609197,0.8275862,1.3333334,1.0,29,8,18,3,4,3,3,1,false
radare2\libr\socket\socket.c,180,R_API RSocket * r_socket_new(bool is_ssl) #2,3.1547618,1.8214285,1.0,0.33333334,28,17,24,3,3,3,1,0,true
radare2\shlr\sdb\src\util.c,65,"SDB_API ut32 sdb_hash_len(const char * s, ut32 * len)",3.1363635,1.6363636,1.5,0.0,22,18,31,2,3,2,0,1,false
radare2\shlr\zip\zlib\deflate.c,240,"int ZEXPORT deflateInit2_(strm, level, method, windowBits, memLevel, strategy, version, stream_size) z_streamp strm; int level; int method; int windowBits; int memLevel; int strategy; const char * version; int stream_size;",3.1024845,1.673913,1.4285715,0.0,92,22,35,7,10,4,0,3,false
radare2\libr\io\p\io_gprobe.c,509,static int sp_flush(struct gport * port),3.1,1.6,1.5,0.0,15,12,18,2,3,2,0,1,false
radare2\libr\socket\r2pipe.c,109,R_API int r2pipe_close(R2Pipe * r2pipe),3.1,1.6,1.5,0.0,35,28,52,2,3,2,0,1,false
radare2\shlr\zip\zlib\gzlib.c,286,"gzFile ZEXPORT gzdopen(fd, mode) int fd; const char * mode;",3.0882354,0.5882353,2.5,0.0,17,5,15,2,5,3,0,5,false
radare2\shlr\sdb\src\util.c,291,SDB_API ut64 sdb_unow(),3.0789475,1.5789474,1.5,0.0,19,15,24,2,3,2,0,1,false
radare2\libr\core\cmd.c,530,"static int cmd_undo(void * data, const char * input)",3.0776258,0.4109589,2.6666667,0.0,73,10,27,3,8,3,0,3,false
radare2\libr\main\radare2.c,324,"R_API int r_main_radare2(int argc, const char * * argv)",3.0774472,1.3127413,1.4705882,0.29411766,1036,80,146,17,25,13,5,4,false
radare2\shlr\sdb\src\util.c,276,SDB_API ut64 sdb_now(),3.0714285,1.5714285,1.5,0.0,14,11,18,2,3,2,0,1,false
radare2\libr\util\thread_cond.c,5,R_API RThreadCond * r_th_cond_new(),3.0666666,1.0666667,2.0,0.0,15,8,15,2,4,3,0,1,false
radare2\libr\flag\zones.c,77,R_API bool r_flag_zone_reset(RFlag * f),3.0555556,1.5555556,1.5,0.0,9,7,13,2,3,2,0,1,false
radare2\libr\debug\p\debug_native.c,1192,"static bool r_debug_native_kill(RDebug * dbg, int pid, int tid, int sig)",3.048387,1.548387,1.5,0.0,31,24,47,2,3,2,0,1,false
radare2\shlr\zip\zlib\crc32.c,88,local void make_crc_table(),3.0402298,1.7068965,1.0,0.33333334,58,33,41,3,3,2,1,0,true
radare2\shlr\zip\zlib\infback.c,82,local void fixedtables(state) struct inflate_state FAR * state;,3.0294118,1.5294118,1.5,0.0,34,26,30,2,3,2,0,1,false
radare2\shlr\zip\zlib\inflate.c,278,local void fixedtables(state) struct inflate_state FAR * state;,3.0294118,1.5294118,1.5,0.0,34,26,30,2,3,2,0,1,false
radare2\shlr\zip\zlib\gzlib.c,579,"void ZLIB_INTERNAL gz_error(state, err, msg) gz_statep state; int err; const char * msg;",3.016129,0.516129,2.5,0.0,31,8,23,2,5,3,0,5,false
radare2\libr\cons\input.c,587,R_API int r_cons_readchar(),3.012195,1.5121951,1.5,0.0,41,31,61,2,3,2,0,1,false
radare2\shlr\sdb\src\disk.c,83,SDB_API bool sdb_disk_create(Sdb * s),3.011628,0.5116279,2.5,0.0,43,11,27,2,5,3,0,1,false
radare2\libr\bin\pdb\pdb_downloader.c,8,static bool checkExtract(),3.0,1.5,1.5,0.0,12,9,15,2,3,2,0,1,false
radare2\shlr\grub\fs\cpio.c,167,static struct grub_cpio_data * grub_cpio_mount(grub_disk_t disk),3.0,1.5,1.5,0.0,32,12,21,4,6,2,0,4,false
radare2\libr\asm\arch\dcpu16\asm.c,206,"int dcpu16_assemble(ut8 * out, const char * unoline)",2.9716983,1.4716982,1.5,0.0,106,39,64,4,6,2,0,2,false
radare2\libr\core\cconfig.c,1393,"static bool cb_dbg_execs(void * user, void * data)",2.9666667,1.4666667,1.5,0.0,15,11,17,2,3,2,0,1,false
radare2\libr\hash\sha2.c,846,void SHA512_Last(R_SHA512_CTX * context),2.952381,1.2857143,1.6666666,0.0,35,15,28,3,5,4,0,1,false
radare2\libr\socket\r2pipe.c,60,R_API char * r2pipe_read(R2Pipe * r2pipe),2.9468083,1.4468085,1.5,0.0,47,34,58,2,3,2,0,1,false
radare2\libr\cons\cons.c,628,"R_API void r_cons_gotoxy(int x, int y)",2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\cons\cutf8.c,239,R_API bool r_cons_is_utf8() #2,2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\debug\p\debug_native.c,95,static int r_debug_handle_signals(RDebug * dbg),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\debug\p\debug_native.c,208,static int r_debug_native_stop(RDebug * dbg),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,162,"int xnu_wait(RDebug * dbg, int pid)",2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\flag\flag.c,218,R_API RFlag * r_flag_new(),2.9285715,1.4285715,1.5,0.0,28,10,18,4,6,2,0,2,false
radare2\libr\socket\socket.c,409,R_API int r_socket_close_fd(RSocket * s) #2,2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\util\lib.c,80,R_API int r_lib_dl_close(void * handler),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\util\str.c,36,"R_API int r_str_casecmp(const char * s1, const char * s2)",2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\util\str.c,44,"R_API int r_str_ncasecmp(const char * s1, const char * s2, size_t n)",2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\util\sys.c,526,R_API char * r_sys_getdir(void),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\util\unum.c,14,static void r_srand(int seed),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\util\unum.c,23,static int r_rand(int mod),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\shlr\sdb\src\array.c,536,"SDB_API bool sdb_array_push(Sdb * s, const char * key, const char * val, ut32 cas)",2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\shlr\sdb\src\array.c,596,"SDB_API char * sdb_array_pop(Sdb * s, const char * key, ut32 * cas)",2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\shlr\spp\r_api.c,151,unsigned int r_sys_getpid(),2.9285715,1.4285715,1.5,0.0,7,5,9,2,3,2,0,1,false
radare2\libr\bin\format\elf\elf.c,2665,"static int read_reloc(ELFOBJ * bin, RBinElfReloc * r, int is_rela, ut64 offset)",2.9222221,1.4222223,1.5,0.0,45,16,27,4,6,2,0,2,false
radare2\libr\util\sandbox.c,290,"R_API int r_sandbox_open(const char * path, int perm, int mode)",2.9166667,1.5833334,1.3333334,0.0,36,19,23,3,4,2,0,1,false
radare2\libr\util\thread_lock.c,63,R_API void * r_th_lock_free(RThreadLock * thl),2.909091,0.90909094,2.0,0.0,11,5,12,2,4,3,0,1,false
radare2\shlr\zip\zlib\gzclose.c,11,int ZEXPORT gzclose(file) gzFile file;,2.8846154,1.3846154,1.5,0.0,13,9,13,2,3,2,0,3,false
radare2\libr\util\file.c,46,"R_API bool r_file_truncate(const char * filename, ut64 newsize)",2.8793104,1.3793104,1.5,0.0,29,10,18,4,6,3,0,2,false
radare2\libr\util\file.c,29,"static int file_stat(const char * file, struct stat * const pStat)",2.875,1.375,1.5,0.0,16,11,15,2,3,2,0,1,false
radare2\libr\debug\trace.c,86,"R_API RDebugTracepoint * r_debug_trace_get(RDebug * dbg, ut64 addr)",2.868421,1.3684211,1.5,0.0,19,13,23,2,3,2,0,1,false
radare2\libr\io\p\io_self.c,241,"static char * __system(RIO * io, RIODesc * fd, const char * cmd)",2.8651805,1.0318471,1.3333334,0.5,157,27,44,6,8,3,3,6,false
radare2\libr\io\io.c,210,"R_API bool r_io_reopen(RIO * io, int fd, int perm, int mode)",2.8600001,1.36,1.5,0.0,25,17,25,2,3,2,0,1,false
radare2\libr\search\old_xrefs.c,255,"int main(int argc, char * * argv)",2.8500001,0.18333334,2.6666667,0.0,180,11,28,3,8,3,0,3,false
radare2\libr\bin\format\elf\elf_write.c,272,"bool Elf_(r_bin_elf_entry_write)(RBinFile * bf, ut64 addr)",2.8333335,1.3333334,1.5,0.0,12,8,14,2,3,2,0,1,false
radare2\libr\debug\p\native\w32.c,776,"static void printwincontext(HANDLE hThread, CONTEXT * ctx)",2.8235292,1.3235294,1.5,0.0,68,45,68,2,3,2,0,1,false
radare2\libr\debug\p\native\windows\windows_debug.c,350,"static void __printwincontext(HANDLE th, CONTEXT * ctx)",2.8134327,1.3134328,1.5,0.0,67,44,67,2,3,2,0,1,false
radare2\libr\asm\p\asm_x86_cs.c,34,"static int disassemble(RAsm * a, RAsmOp * op, const ut8 * buf, int len)",2.8079095,1.4745762,1.3333334,0.0,118,29,39,6,8,3,0,2,false
radare2\libr\debug\debug.c,61,"static int r_debug_bp_hit(RDebug * dbg, RRegItem * pc_ri, ut64 pc, RBreakpointItem * * pb)",2.7903225,1.2903225,1.5,0.0,93,60,116,2,3,2,0,1,false
radare2\libr\core\cfile.c,478,"R_API bool r_core_file_loadlib(RCore * core, const char * lib, ut64 libaddr)",2.788889,1.388889,1.4,0.0,54,15,23,5,7,2,0,3,false
radare2\libr\bin\p\bin_dex.c,108,static int countOnes(ut32 val),2.7857141,1.2857143,1.5,0.0,14,9,13,2,3,2,0,1,false
radare2\shlr\windbg\windbg.c,1357,int windbg_break_read(WindCtx * ctx),2.7857141,0.78571427,2.0,0.0,14,11,22,1,2,2,0,1,false
radare2\libr\util\thread.c,220,R_API int r_th_wait(struct r_th_t * th),2.7692308,0.7692308,2.0,0.0,13,5,12,2,4,3,0,1,false
radare2\libr\bin\mangling\cxx\cp-demangle.c,6655,"int main(int argc, char * argv[])",2.7548873,1.3263159,1.4285715,0.0,95,18,30,7,10,2,0,3,false
radare2\libr\cons\cons.c,689,R_API void r_cons_clear(),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
radare2\libr\debug\p\debug_native.c,1227,static int r_debug_native_init(RDebug * dbg),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
radare2\libr\cons\cons.c,1392,R_API void r_cons_show_cursor(int cursor),2.7391305,1.7391304,1.0,0.0,23,20,20,2,2,1,0,0,false
radare2\libr\cons\cons.c,362,R_API int r_cons_get_cur_line(),2.7142859,1.7142857,1.0,0.0,28,24,24,2,2,2,0,0,false
radare2\libr\main\ragg2.c,116,"R_API int r_main_ragg2(int argc, const char * * argv)",2.7134373,0.046770602,2.6666667,0.0,449,7,24,3,8,3,0,3,false
radare2\libr\core\cfile.c,341,"static int r_core_file_do_load_for_debug(RCore * r, ut64 baseaddr, const char * filenameuri)",2.7052238,0.95522386,1.5,0.25,67,16,28,4,6,4,1,3,false
radare2\libr\io\p\io_mach.c,161,"static ut64 getNextValid(RIO * io, RIODesc * fd, ut64 addr)",2.7040815,0.20408164,2.5,0.0,49,5,15,2,5,3,0,1,false
radare2\libr\hash\sha2.c,718,"void SHA512_Transform(R_SHA512_CTX * context, const ut64 * data) #2",2.70339,0.20338982,2.5,0.0,59,6,17,2,5,3,0,1,false
radare2\libr\hash\sha2.c,388,"void SHA256_Transform(R_SHA256_CTX * context, const ut32 * data) #2",2.7,0.2,2.5,0.0,60,6,17,2,5,3,0,1,false
radare2\libr\io\p\io_default.c,21,"static int __io_posix_open(const char * file, int perm, int mode)",2.7,1.2,1.5,0.0,25,15,21,2,3,2,0,1,false
radare2\shlr\grub\fs\reiserfs.c,476,"static grub_err_t grub_reiserfs_get_item(struct grub_reiserfs_data * data, const struct grub_reiserfs_key * key, struct grub_fshelp_node * item)",2.6923077,1.6923077,1.0,0.0,156,44,44,6,6,1,0,0,false
radare2\libr\core\linux_heap_jemalloc.c,62,"static bool GH(r_resolve_jemalloc)(RCore * core, char * symname, ut64 * symbol)",2.6764708,1.1764706,1.5,0.0,51,30,44,2,3,2,0,1,false
radare2\libr\core\cconfig.c,687,"static bool cb_asmbits(void * user, void * data)",2.6515152,0.3181818,1.3333334,1.0,66,7,16,3,4,3,3,3,false
radare2\libr\util\thread.c,14,static void * _r_th_launcher(void * _th),2.6060605,1.2727273,1.3333334,0.0,33,14,20,3,4,3,0,1,false
radare2\libr\core\rtr.c,222,static void activateDieTime(RCore * core),2.590909,1.0909091,1.5,0.0,11,6,10,2,3,2,0,1,false
radare2\shlr\sdb\src\disk.c,137,SDB_API bool sdb_disk_finish(Sdb * s),2.5495496,1.2162162,1.3333334,0.0,37,15,21,3,4,3,0,1,false
radare2\shlr\zip\zlib\infback.c,28,"int ZEXPORT inflateBackInit_(strm, windowBits, window, version, stream_size) z_streamp strm; int windowBits; unsigned char FAR * window; const char * version; int stream_size;",2.547619,1.0476191,1.5,0.0,42,11,20,4,6,2,0,2,false
radare2\shlr\zip\zlib\inflate.c,195,"int ZEXPORT inflateInit2_(strm, windowBits, version, stream_size) z_streamp strm; int windowBits; const char * version; int stream_size;",2.547619,1.0476191,1.5,0.0,42,11,20,4,6,2,0,2,false
radare2\libr\debug\p\native\maps\darwin.c,73,static RList * ios_dbg_maps(RDebug * dbg),2.5454545,0.54545456,2.0,0.0,88,12,27,4,8,4,0,4,false
radare2\libr\magic\apprentice.c,1827,"static int apprentice_map(RMagic * ms, struct r_magic * * magicp, ut32 * nmagicp, const char * fn)",2.5337079,1.0337079,1.5,0.0,89,23,39,4,6,2,0,2,false
radare2\libr\main\ragg2.c,89,"static int openfile(const char * f, int x)",2.5333333,1.2,1.3333334,0.0,25,10,14,3,4,3,0,1,false
radare2\libr\socket\socket.c,566,R_API RSocket * r_socket_accept(RSocket * s) #2,2.5243902,1.0243902,1.5,0.0,41,21,25,2,3,2,0,1,false
radare2\libr\magic\magic.c,98,"static const char * file_or_fd(RMagic * ms, const char * inname, int fd)",2.512195,1.5121951,1.0,0.0,82,31,31,4,4,1,0,0,false
radare2\libr\util\sandbox.c,266,"R_API int r_sandbox_truncate(int fd, ut64 length)",2.5,1.0,1.5,0.0,10,5,9,2,3,2,0,1,false
radare2\libr\util\sandbox.c,426,R_API bool r_sys_stop(),2.5,1.0,1.5,0.0,10,5,9,2,3,2,0,1,false
radare2\libr\util\sys.c,800,R_API bool r_sys_mkdir(const char * dir),2.5,1.0,1.5,0.0,14,7,11,2,3,2,0,1,false
radare2\shlr\sdb\src\lock.c,47,SDB_API int sdb_lock_wait(const char * s),2.5,1.0,1.5,0.0,10,5,9,2,3,2,0,1,false
radare2\shlr\zip\zlib\inflate.c,1508,"int ZEXPORT inflateUndermine(strm, subvert) z_streamp strm; int subvert;",2.5,1.0,1.5,0.0,16,8,14,2,3,2,0,1,false
radare2\libr\bin\mangling\cxx\cp-demangle.c,4281,"CP_STATIC_IF_GLIBCPP_V3 int cplus_demangle_print_callback(int options, struct demangle_component * dc, demangle_callbackref callback, void * opaque)",2.462963,0.962963,1.5,0.0,27,13,20,2,3,2,0,1,false
radare2\libr\debug\p\debug_native.c,1143,static RList * r_debug_native_modules_get(RDebug * dbg),2.4583333,0.45833334,2.0,0.0,48,11,24,2,4,3,0,1,false
radare2\shlr\sdb\src\cdb.c,27,void cdb_free(struct cdb * c),2.409091,0.90909094,1.5,0.0,11,5,9,2,3,2,0,1,false
radare2\libr\util\sys.c,1231,R_API const char * r_sys_prefix(const char * pfx),2.3888888,0.8888889,1.5,0.0,18,8,12,2,3,2,0,1,false
radare2\libr\magic\fsmagic.c,61,"static int bad_link(RMagic * ms, int err, char * buf)",2.375,0.875,1.5,0.0,16,7,11,2,3,2,0,1,false
radare2\libr\magic\mdump.c,190,"const char * file_fmttime(ut32 v, int local)",2.375,0.875,1.0,0.5,32,14,25,2,2,2,1,1,false
